;ID;Genero;Edad;Profesion;Experiencia laboral;Gastoscore;Family_Size;Generacion;Ingresos anuales brutos;Provincia;Digital_encuesta;Gasto_medio_mensual_cuota;Abandono;Dias_cliente
4906;CLI4908;0;63;0;0;1;1;1;125933;38;1.248;50;0;175
4907;CLI4909;0;24;3;2;1;6;2;16545;31;2.064;30;1;162
4908;CLI4910;1;69;7;0;2;4;1;96792;44;0.955;80;0;405
4909;CLI4911;0;46;2;0;1;1;1;32821;40;1.17;30;0;599
4910;CLI4912;1;30;3;2;0;3;3;21317;26;1.422;30;1;279
4911;CLI4913;0;47;0;0;1;1;1;128524;27;1.717;50;0;152
4912;CLI4914;1;76;2;0;0;4;1;83296;28;1.013;30;0;586
4913;CLI4915;1;74;2;0;1;1;1;49007;45;1.404;50;0;164
4914;CLI4916;1;79;6;0;1;1;0;89520;46;0.661;50;0;464
4915;CLI4917;0;98;8;0;1;1;0;32074;32;0.915;30;0;568
4916;CLI4918;1;29;2;2;1;3;3;19870;34;1.443;30;1;131
4917;CLI4919;0;58;0;0;1;1;1;108116;8;1.619;50;1;301
4918;CLI4920;1;54;0;0;2;4;1;129847;48;1.756;80;0;143
4919;CLI4921;0;31;0;2;1;5;3;26958;19;1.951;30;1;252
4920;CLI4922;1;57;2;0;0;4;1;58348;10;1.6;80;1;124
4921;CLI4923;1;47;2;0;0;4;1;85085;38;1.365;80;0;106
4922;CLI4924;1;42;0;0;0;5;3;96049;48;1.767;30;0;527
4923;CLI4925;0;30;1;2;2;2;3;28638;26;1.767;30;0;269
4924;CLI4926;1;20;3;2;1;4;2;13261;14;1.098;30;0;450
4925;CLI4927;1;65;7;0;1;3;1;26151;21;0.974;30;1;335
4926;CLI4928;1;24;3;2;1;3;2;18312;7;11.325;30;0;209
4927;CLI4929;1;35;5;1;1;4;3;28661;37;2.02;30;0;560
4928;CLI4930;0;39;0;1;1;2;3;19673;19;1.008;30;1;248
4929;CLI4931;1;56;0;0;2;4;1;70724;9;1.189;80;0;96
4930;CLI4932;0;24;3;2;1;6;2;21629;19;2.064;30;0;97
4931;CLI4933;1;54;2;0;0;3;1;42584;19;0.74;30;0;200
4932;CLI4934;0;46;0;0;1;1;1;88651;19;1.365;50;1;279
4933;CLI4935;1;35;7;1;1;3;3;26481;3;1.744;30;0;283
4934;CLI4936;1;61;8;0;1;1;1;117519;31;1.678;120;0;134
4935;CLI4937;1;34;7;1;1;1;3;28584;12;1.997;30;1;341
4936;CLI4938;0;40;5;1;2;2;3;127031;10;1.054;50;1;294
4937;CLI4939;1;35;3;1;1;3;3;24277;6;0.732;30;1;133
4938;CLI4940;1;20;3;2;1;4;2;23771;1;2.237;30;0;57
4939;CLI4941;0;34;3;1;1;3;3;30714;44;1.146;30;1;369
4940;CLI4942;1;58;0;0;0;7;1;21925;15;1.6;30;0;166
4941;CLI4943;0;46;4;0;1;3;1;85680;2;1.15;80;0;542
4942;CLI4944;1;83;8;0;1;2;0;129938;26;0.857;120;0;357
4943;CLI4945;1;33;0;1;1;3;3;22314;25;1.215;30;1;258
4944;CLI4946;1;21;3;2;1;4;2;17921;5;13.395;30;1;336
4945;CLI4947;1;74;8;0;1;1;1;34480;40;1.326;30;1;241
4946;CLI4948;1;51;7;0;1;2;1;27944;24;1.287;30;0;241
4947;CLI4949;1;56;4;0;1;2;1;105682;17;1.248;50;0;390
4948;CLI4950;0;35;4;1;1;9;3;23346;35;1.284;30;0;47
4949;CLI4951;0;58;0;0;1;2;1;37936;1;0.642;30;0;154
4950;CLI4952;0;51;0;0;1;1;1;50439;30;1.189;50;0;116
4951;CLI4953;0;50;0;0;1;1;1;80299;10;1.463;50;0;465
4952;CLI4954;1;55;2;0;2;3;1;117422;3;0.564;80;0;63
4953;CLI4955;0;40;4;1;1;3;3;105879;40;2.066;30;1;220
4954;CLI4956;0;44;0;0;1;1;1;95729;32;1.284;50;1;386
4955;CLI4957;0;44;0;0;1;2;1;107993;49;1.537;50;0;520
4956;CLI4958;1;47;0;0;0;9;1;70367;9;1.678;30;0;521
4957;CLI4959;1;21;3;2;1;5;2;17929;37;2.927;30;1;267
4958;CLI4960;1;46;7;0;2;2;1;37207;38;0.896;30;1;361
4959;CLI4961;1;32;3;1;1;1;3;18069;35;1.882;30;0;350
4960;CLI4962;0;41;5;1;2;2;3;40543;22;1.721;50;0;351
4961;CLI4963;0;42;0;0;1;1;3;102939;46;0.962;120;1;128
4962;CLI4964;0;87;8;0;1;1;0;100579;13;0.583;50;0;291
4963;CLI4965;1;28;7;2;1;7;3;23499;14;1.65;30;0;209
4964;CLI4966;0;32;6;1;1;5;3;20286;13;1.928;30;1;297
4965;CLI4967;0;36;1;1;1;1;3;19295;28;1.882;30;1;298
4966;CLI4968;0;29;3;2;1;6;3;21183;24;1.547;30;0;177
4967;CLI4969;1;29;5;2;1;4;3;21872;49;0.995;30;0;503
4968;CLI4970;0;42;0;0;2;2;3;41068;28;1.123;50;0;381
4969;CLI4971;1;69;0;0;2;1;1;102398;9;1.248;50;0;545
4970;CLI4972;0;66;0;0;1;3;1;110613;2;11.305;80;0;567
4971;CLI4973;0;36;4;1;1;7;3;30428;48;1.537;30;1;164
4972;CLI4974;0;78;8;0;1;1;1;30121;49;1.091;30;0;118
4973;CLI4975;1;50;0;0;1;2;1;110342;48;1.697;50;0;443
4974;CLI4976;0;66;0;0;2;2;1;57121;25;1.267;50;0;546
4975;CLI4977;0;34;0;1;2;2;3;23780;0;0.686;30;0;421
4976;CLI4978;0;29;3;2;1;1;3;21058;30;1.547;30;0;140
4977;CLI4979;0;46;4;0;1;1;1;128390;22;1.385;50;1;172
4978;CLI4980;0;39;0;1;1;1;3;23699;38;0.962;30;0;368
4979;CLI4981;0;22;3;2;1;3;2;21517;11;3.065;30;0;91
4980;CLI4982;1;28;3;2;1;5;3;28364;45;2.547;30;1;139
4981;CLI4983;0;25;7;2;1;2;2;18627;11;1.029;30;0;134
4982;CLI4984;1;58;0;0;2;5;1;30392;34;0.896;30;1;393
4983;CLI4985;0;54;5;0;1;2;1;63120;40;0.876;50;0;425
4984;CLI4986;0;39;5;1;1;1;3;26751;46;1.882;30;0;218
4985;CLI4987;1;66;2;0;0;3;1;55474;38;0.974;80;1;201
4986;CLI4988;1;95;8;0;1;1;0;119018;1;1.189;50;0;34
4987;CLI4989;0;34;3;1;1;4;3;30342;29;0.939;30;0;30
4988;CLI4990;1;20;6;2;1;2;2;22766;2;1.305;30;0;322
4989;CLI4991;1;42;5;0;0;4;3;81323;42;0.824;30;0;279
4990;CLI4992;1;43;0;0;1;2;3;41990;23;1.514;50;0;265
4991;CLI4993;0;50;6;0;1;1;1;111361;16;1.052;120;1;259
4992;CLI4994;1;31;3;2;1;4;3;23975;30;0.893;30;0;81
4993;CLI4995;1;72;8;0;0;2;1;43145;17;1.248;50;0;542
4994;CLI4996;0;45;0;0;1;1;1;106550;36;1.813;50;0;138
4995;CLI4997;1;53;7;0;2;3;1;56713;44;0.896;30;1;282
4996;CLI4998;0;57;4;0;0;4;1;52977;37;0.857;30;0;287
4997;CLI4999;0;29;3;2;1;1;3;29180;33;2.892;30;0;502
4998;CLI5000;0;47;4;0;1;1;1;103427;28;1.561;50;0;577
4999;CLI5001;0;33;3;1;1;4;3;21971;11;1.905;30;0;386
5000;CLI5002;0;85;8;0;1;1;0;58576;20;0.622;30;0;431
5001;CLI5003;0;41;0;1;1;1;3;60062;27;1.054;30;1;201
5002;CLI5004;0;72;8;0;1;5;1;83460;35;0.955;30;0;487
5003;CLI5005;1;67;0;0;2;2;1;119511;36;1.365;50;0;516
5004;CLI5006;0;35;3;1;1;5;3;21018;39;1.629;30;0;109
5005;CLI5007;1;54;0;0;1;3;1;99852;19;1.697;80;0;219
5006;CLI5008;1;21;3;2;1;4;2;20409;26;2.444;30;1;313
5007;CLI5009;1;55;0;0;2;3;1;113250;5;1.6;80;0;562
5008;CLI5010;0;34;3;1;1;5;3;28179;10;1.054;30;0;557
5009;CLI5011;1;50;5;0;2;2;1;29535;31;1.58;30;0;327
5010;CLI5012;1;90;8;0;0;2;0;72026;5;1.678;50;0;442
5011;CLI5013;1;36;8;1;1;3;3;28165;41;0.778;30;0;345
5012;CLI5014;1;43;7;0;0;3;3;42707;10;1.514;30;0;559
5013;CLI5015;1;22;3;2;1;5;2;14793;10;1.029;30;0;470
5014;CLI5016;0;94;8;0;1;5;0;58441;34;1.6;30;0;483
5015;CLI5017;1;54;7;0;1;2;1;47649;31;1.424;50;1;153
5016;CLI5018;0;84;0;0;0;2;0;121919;26;0.798;50;1;379
5017;CLI5019;1;41;0;1;0;4;3;107852;10;1.721;30;0;81
5018;CLI5020;1;68;0;0;2;3;1;88441;0;1.697;30;0;500
5019;CLI5021;0;25;6;2;1;6;2;18613;10;1.892;30;0;416
5020;CLI5022;1;36;0;1;1;1;3;22086;15;1.215;30;1;209
5021;CLI5023;1;58;0;0;1;3;1;32940;5;1.15;30;0;509
5022;CLI5024;1;51;2;0;2;3;1;26385;21;1.326;30;1;194
5023;CLI5025;1;31;4;2;2;2;3;27268;13;1.675;30;0;96
5024;CLI5026;0;96;8;0;1;2;0;63608;35;0.935;30;0;179
5025;CLI5027;0;50;0;0;2;2;1;38152;19;1.385;50;0;506
5026;CLI5028;0;23;3;2;1;4;2;21871;42;14.775;30;1;332
5027;CLI5029;0;56;0;0;1;1;1;93740;37;0.779;50;0;320
5028;CLI5030;0;41;5;1;2;4;3;32274;4;1.008;30;0;456
5029;CLI5031;1;74;2;0;0;3;1;102612;2;0.583;80;0;584
5030;CLI5032;1;54;0;0;2;4;1;76268;43;1.209;80;0;578
5031;CLI5033;0;73;7;0;1;3;1;114722;2;0.818;30;0;214
5032;CLI5034;1;46;7;0;1;2;1;69337;30;1.443;50;1;150
5033;CLI5035;1;50;5;0;2;3;1;102103;1;1.737;30;0;407
5034;CLI5036;1;35;3;1;1;4;3;28276;49;1.606;30;0;559
5035;CLI5037;1;52;5;0;1;1;1;117163;2;1.58;50;1;129
5036;CLI5038;0;42;4;0;1;3;3;125673;36;1.79;200;1;291
5037;CLI5039;1;55;2;0;0;4;1;73670;26;1.189;30;1;140
5038;CLI5040;0;56;7;0;2;2;1;43562;8;1.072;50;1;189
5039;CLI5041;1;35;7;1;2;2;3;27761;41;1.974;30;0;155
5040;CLI5042;1;58;7;0;0;1;1;125279;13;1.052;50;1;370
5041;CLI5043;0;50;0;0;1;1;1;35005;34;11.305;50;1;364
5042;CLI5044;0;35;3;1;1;4;3;29658;3;1.721;30;0;556
5043;CLI5045;1;24;8;2;1;2;2;15908;37;1.167;30;0;209
5044;CLI5046;1;65;7;0;1;1;1;123747;29;1.6;50;0;389
5045;CLI5047;0;23;3;2;1;4;2;22718;3;1.512;30;0;100
5046;CLI5048;1;68;0;0;2;3;1;70770;13;1.697;80;0;253
5047;CLI5049;1;74;8;0;1;2;1;104863;25;0.935;50;0;298
5048;CLI5050;0;80;0;0;1;1;0;64374;6;0.994;50;0;545
5049;CLI5051;1;94;8;0;1;1;0;63962;24;0.896;30;0;420
5050;CLI5052;0;44;0;0;1;1;1;94315;8;1.468;50;0;109
5051;CLI5053;0;30;0;2;1;2;3;22485;35;1.353;30;1;183
5052;CLI5054;1;45;4;0;2;2;1;36182;24;1.33;50;0;509
5053;CLI5055;1;51;5;0;1;3;1;33691;10;1.737;30;0;276
5054;CLI5056;1;45;0;0;2;3;1;21157;45;1.077;30;0;33
5055;CLI5057;0;42;0;0;2;3;3;57385;45;0.985;30;1;283
5056;CLI5058;0;61;0;0;2;4;1;76055;47;1.248;80;0;512
5057;CLI5059;0;47;0;0;1;2;1;33375;10;1.658;30;0;125
5058;CLI5060;0;53;0;0;0;4;1;112006;34;0.798;80;1;383
5059;CLI5061;0;97;8;0;0;3;0;34398;26;1.091;30;1;171
5060;CLI5062;1;73;7;0;0;2;1;59015;14;1.463;30;0;551
5061;CLI5063;0;80;8;0;1;2;0;59189;25;1.482;30;0;61
5062;CLI5064;1;54;0;0;2;2;1;49059;39;0.583;50;0;434
5063;CLI5065;1;53;0;0;1;2;1;53121;42;0.74;50;1;134
5064;CLI5066;0;43;5;0;2;4;3;41946;48;1.146;30;0;344
5065;CLI5067;1;57;0;0;2;2;1;113506;7;1.072;50;1;205
5066;CLI5068;1;33;0;1;1;1;3;30080;16;1.974;30;0;313
5067;CLI5069;1;67;0;0;2;2;1;74183;35;1.678;50;0;332
5068;CLI5070;1;36;3;1;1;7;3;26801;31;1.054;30;0;155
5069;CLI5071;1;75;0;0;1;1;1;23614;43;1.404;30;0;120
5070;CLI5072;0;53;0;0;2;2;1;40431;18;1.228;50;0;567
5071;CLI5073;1;43;2;0;0;3;3;82493;14;1.905;30;0;279
5072;CLI5074;0;40;7;1;2;2;3;103984;41;1.537;120;1;338
5073;CLI5075;1;84;8;0;0;2;0;22732;29;0.74;30;1;297
5074;CLI5076;1;76;0;0;1;2;1;112263;43;1.189;120;0;311
5075;CLI5077;1;87;7;0;1;1;0;39937;18;1.619;30;0;554
5076;CLI5078;0;43;3;0;0;3;3;30012;25;1.744;30;0;192
5077;CLI5079;1;35;5;1;1;6;3;21130;23;0.686;30;0;440
5078;CLI5080;1;62;2;0;0;9;1;106784;14;1.228;30;0;180
5079;CLI5081;1;25;5;2;1;5;2;18276;22;2.064;30;0;105
5080;CLI5082;1;78;8;0;1;2;1;56947;13;1.365;30;1;223
5081;CLI5083;1;53;0;0;2;3;1;42378;3;1.502;30;0;349
5082;CLI5084;0;41;0;1;1;3;3;54049;25;1.583;30;1;184
5083;CLI5085;0;51;0;0;1;2;1;62807;45;11.305;50;1;204
5084;CLI5086;0;73;8;0;1;1;1;97638;45;1.463;120;1;134
5085;CLI5087;0;28;4;2;1;7;3;18101;38;0.995;30;0;583
5086;CLI5088;1;29;3;2;1;4;3;24623;43;2.03;30;0;303
5087;CLI5089;1;25;3;2;1;3;2;29474;16;12.705;30;0;195
5088;CLI5090;0;35;5;1;0;6;3;24709;12;2.02;30;0;308
5089;CLI5091;0;92;8;0;1;1;0;110216;7;1.541;50;0;57
5090;CLI5092;1;63;7;0;1;1;1;55596;9;1.756;30;0;493
5091;CLI5093;1;43;7;0;2;4;3;81584;28;1.261;30;0;78
5092;CLI5094;1;78;8;0;1;2;1;72200;36;1.697;50;0;432
5093;CLI5095;1;53;0;0;1;3;1;58447;49;0.837;80;1;345
5094;CLI5096;0;43;0;0;2;3;3;111136;14;1.882;30;1;153
5095;CLI5097;0;66;4;0;0;4;1;128298;6;1.619;80;0;172
5096;CLI5098;0;47;1;0;1;1;1;23553;3;0.583;30;1;222
5097;CLI5099;1;51;7;0;0;3;1;127755;0;0.915;200;0;583
5098;CLI5100;0;61;0;0;1;1;1;38670;30;1.58;50;0;435
5099;CLI5101;0;68;7;0;1;1;1;68909;19;1.15;50;0;46
5100;CLI5102;1;63;5;0;1;1;1;93884;2;1.404;50;1;192
5101;CLI5103;1;32;3;1;1;4;3;22476;47;0.755;30;1;163
5102;CLI5104;1;36;0;1;1;4;3;25302;8;1.307;30;0;370
5103;CLI5105;1;66;7;0;2;4;1;31448;15;0.564;30;0;416
5104;CLI5106;0;64;0;0;1;1;1;53616;17;1.658;50;0;513
5105;CLI5107;1;57;7;0;2;4;1;115366;45;1.17;30;1;127
5106;CLI5108;0;33;1;1;1;3;3;22522;5;0.663;30;0;180
5107;CLI5109;1;57;7;0;2;3;1;52891;16;0.642;30;0;193
5108;CLI5110;1;34;0;1;2;2;3;20431;38;2.02;30;1;238
5109;CLI5111;0;74;7;0;1;1;1;64856;45;0.74;50;0;226
5110;CLI5112;1;68;0;0;2;4;1;68532;30;0.681;80;0;88
5111;CLI5113;1;42;3;0;0;4;3;103031;22;1.882;30;0;236
5112;CLI5114;1;66;0;0;0;3;1;49137;22;1.697;30;0;328
5113;CLI5115;1;52;0;0;2;6;1;59706;21;0.622;30;0;222
5114;CLI5116;1;58;0;0;1;1;1;24312;9;0.622;30;0;367
5115;CLI5117;1;78;8;0;1;1;1;118234;46;0.642;120;0;490
5116;CLI5118;1;50;2;0;0;3;1;106326;5;0.681;30;0;92
5117;CLI5119;0;41;1;1;1;2;3;38909;25;0.732;30;0;48
5118;CLI5120;1;64;0;0;1;1;1;61735;31;1.346;50;1;285
5119;CLI5121;1;42;0;0;2;3;3;35844;19;1.652;30;1;363
5120;CLI5122;0;31;1;2;1;1;3;25453;13;0.801;30;0;117
5121;CLI5123;0;62;0;0;0;4;1;51525;46;0.915;30;0;295
5122;CLI5124;1;54;0;0;2;4;1;83374;48;0.779;80;1;203
5123;CLI5125;1;55;8;0;2;4;1;75911;3;1.052;80;1;339
5124;CLI5126;1;62;2;0;0;2;1;114075;45;0.622;50;0;543
5125;CLI5127;1;31;0;2;1;1;3;30643;21;0.916;30;0;292
5126;CLI5128;1;77;7;0;1;1;1;84587;9;1.404;120;0;575
5127;CLI5129;0;57;4;0;0;2;1;86896;6;0.876;120;0;59
5128;CLI5130;1;83;8;0;1;1;0;93202;18;0.564;50;1;238
5129;CLI5131;1;53;7;0;2;2;1;115668;0;1.619;120;1;349
5130;CLI5132;1;56;0;0;1;3;1;46189;11;1.111;30;0;142
5131;CLI5133;1;68;0;0;1;1;1;96966;32;1.697;50;0;489
5132;CLI5134;0;47;3;0;1;6;1;107590;40;1.482;30;1;233
5133;CLI5135;0;24;5;2;1;4;2;22035;45;1.961;30;0;184
5134;CLI5136;1;35;5;1;1;3;3;29014;35;1.652;30;0;67
5135;CLI5137;0;47;3;0;1;2;1;90365;37;1.58;50;0;119
5136;CLI5138;1;39;5;1;1;4;3;26667;30;1.836;30;0;593
5137;CLI5139;0;75;8;0;1;1;1;38733;49;1.306;30;1;361
5138;CLI5140;0;40;7;1;2;3;3;61484;22;0.778;30;0;393
5139;CLI5141;0;40;0;1;2;3;3;24530;28;1.307;30;1;169
5140;CLI5142;1;52;0;0;2;4;1;89892;37;1.463;80;0;535
5141;CLI5143;1;41;0;1;0;2;3;26808;34;1.376;30;1;156
5142;CLI5144;1;22;3;2;1;4;2;15742;12;1.995;30;0;300
5143;CLI5145;0;44;0;0;1;1;1;89180;39;1.537;50;0;236
5144;CLI5146;0;44;1;0;2;2;1;63467;33;1.675;50;1;144
5145;CLI5147;1;29;7;2;1;2;3;19085;22;2.478;30;0;281
5146;CLI5148;0;62;6;0;2;2;1;78595;5;1.639;50;1;357
5147;CLI5149;1;39;0;1;0;2;3;29266;43;1.031;30;0;446
5148;CLI5150;1;62;7;0;2;3;1;106020;12;0.994;30;0;470
5149;CLI5151;1;52;3;0;1;2;1;66635;39;1.541;50;0;275
5150;CLI5152;1;97;8;0;0;2;0;127515;15;0.74;50;0;143
5151;CLI5153;0;34;3;1;1;5;3;23527;48;0.824;30;1;256
5152;CLI5154;1;55;7;0;2;2;1;52489;33;1.013;50;1;347
5153;CLI5155;1;47;7;0;2;3;1;36600;30;0.857;30;0;551
5154;CLI5156;1;52;4;0;1;1;1;112464;41;1.346;120;0;592
5155;CLI5157;1;20;3;2;1;3;2;15930;9;2.478;30;0;233
5156;CLI5158;0;62;0;0;1;1;1;21634;45;1.756;30;0;363
5157;CLI5159;1;97;8;0;1;1;0;50269;8;0.74;50;0;217
5158;CLI5160;0;50;0;0;1;3;1;22203;27;0.915;30;0;464
5159;CLI5161;0;31;4;2;1;1;3;20354;16;1.284;30;0;222
5160;CLI5162;1;63;0;0;1;1;1;123233;5;0.896;50;1;241
5161;CLI5163;1;51;0;0;2;4;1;29424;16;0.876;30;0;558
5162;CLI5164;1;94;2;0;0;2;0;44419;6;1.072;50;0;513
5163;CLI5165;0;39;7;1;1;1;3;24785;11;1.123;30;0;519
5164;CLI5166;0;44;4;0;1;3;1;45209;38;2.043;30;0;89
5165;CLI5167;1;42;0;0;1;1;3;104130;21;0.916;50;1;303
5166;CLI5168;0;20;3;2;1;3;2;16716;8;1.581;30;0;296
5167;CLI5169;1;34;5;1;1;1;3;25030;11;1.652;30;1;118
5168;CLI5170;0;53;0;0;2;3;1;41021;30;1.619;30;0;476
5169;CLI5171;0;64;4;0;2;1;1;106524;44;0.935;50;0;442
5170;CLI5172;1;34;5;1;1;2;3;22606;7;0.87;30;0;59
5171;CLI5173;1;51;7;0;2;4;1;98403;19;1.033;30;0;405
5172;CLI5174;0;34;4;1;1;2;3;30974;24;1.537;30;0;137
5173;CLI5175;1;34;3;1;1;4;3;23403;36;1.307;30;0;296
5174;CLI5176;0;35;1;1;1;1;3;19464;43;1.169;30;1;107
5175;CLI5177;0;89;8;0;1;1;0;127007;5;0.622;50;0;322
5176;CLI5178;1;73;8;0;0;2;1;49840;5;1.15;50;0;335
5177;CLI5179;0;24;5;2;1;2;2;22967;43;12.015;30;1;303
5178;CLI5180;1;56;7;0;1;2;1;49373;0;0.915;50;0;433
5179;CLI5181;1;24;3;2;1;1;2;18432;26;2.685;30;0;112
5180;CLI5182;0;36;4;1;1;6;3;30512;37;1.514;30;0;520
5181;CLI5183;0;32;4;1;1;1;3;29093;39;1.606;30;0;346
5182;CLI5184;0;45;0;0;0;2;1;78955;37;1.054;50;0;138
5183;CLI5185;0;20;3;2;1;4;2;14303;30;1.926;30;0;230
5184;CLI5186;0;53;8;0;1;1;1;81032;42;0.7;50;1;324
5185;CLI5187;1;86;2;0;0;2;0;70439;25;1.6;30;0;58
5186;CLI5188;1;28;3;2;1;3;3;19252;48;2.444;30;1;278
5187;CLI5189;1;51;0;0;2;2;1;116511;27;11.305;50;1;373
5188;CLI5190;1;58;7;0;1;2;1;91773;3;0.72;50;0;408
5189;CLI5191;1;62;0;0;2;3;1;104370;24;0.564;30;0;205
5190;CLI5192;1;52;0;0;1;1;1;68642;27;0.603;50;1;358
5191;CLI5193;0;44;1;0;1;1;1;30704;48;0.939;30;0;385
5192;CLI5194;1;30;0;2;1;4;3;24426;30;0.709;30;1;333
5193;CLI5195;1;20;3;2;1;1;2;16900;32;2.409;30;0;130
5194;CLI5196;1;45;8;0;2;4;1;74853;40;0.755;30;1;294
5195;CLI5197;0;34;4;1;0;4;3;31387;21;1.399;30;0;122
5196;CLI5198;0;44;0;0;1;1;1;85334;4;1.514;50;0;206
5197;CLI5199;1;52;0;0;1;2;1;91220;10;1.697;50;1;213
5198;CLI5200;0;47;4;0;1;1;1;77018;46;0.622;120;1;168
5199;CLI5201;1;89;7;0;1;1;0;74266;16;0.818;50;1;142
5200;CLI5202;1;68;2;0;0;4;1;114827;42;0.857;80;0;99
5201;CLI5203;1;56;0;0;2;2;1;27875;27;0.583;30;1;274
5202;CLI5204;1;22;3;2;1;5;2;20677;22;3.065;30;1;282
5203;CLI5205;1;46;5;0;1;1;1;114206;26;1.678;50;0;380
5204;CLI5206;0;36;5;1;1;4;3;23525;13;1.169;30;0;508
5205;CLI5207;0;65;0;0;2;2;1;94489;48;1.287;50;0;212
5206;CLI5208;1;40;3;1;0;2;3;126332;8;1.491;50;0;293
5207;CLI5209;1;61;2;0;0;3;1;116497;5;1.013;80;1;340
5208;CLI5210;1;65;7;0;1;2;1;100155;37;0.798;120;0;243
5209;CLI5211;0;43;0;0;1;3;3;54160;38;0.686;30;0;292
5210;CLI5212;0;43;4;0;1;4;3;60798;2;1.882;30;0;462
5211;CLI5213;1;58;2;0;0;4;1;37684;4;1.326;30;0;153
5212;CLI5214;0;35;1;1;1;1;3;21304;19;1.928;30;0;111
5213;CLI5215;1;39;3;1;0;4;3;19594;18;1.698;30;1;335
5214;CLI5216;1;44;0;0;2;4;1;101684;18;2.02;30;0;549
5215;CLI5217;1;66;7;0;1;3;1;89754;34;1.287;80;0;558
5216;CLI5218;0;41;0;1;1;4;3;91401;9;1.583;30;0;119
5217;CLI5219;1;57;0;0;1;4;1;63532;25;1.17;80;0;422
5218;CLI5220;0;39;4;1;2;2;3;29676;47;1.215;30;0;199
5219;CLI5221;0;30;4;2;1;1;3;29128;30;1.33;30;0;142
5220;CLI5222;0;31;0;2;1;4;3;29447;45;1.33;30;0;473
5221;CLI5223;1;94;2;0;0;2;0;56989;25;1.189;30;0;159
5222;CLI5224;1;32;0;1;1;2;3;28124;27;1.859;30;0;319
5223;CLI5225;1;86;8;0;1;2;0;117157;5;1.639;50;0;38
5224;CLI5226;0;56;0;0;0;2;1;28380;36;1.267;30;0;515
5225;CLI5227;0;36;3;1;1;5;3;26237;21;1.514;30;0;227
5226;CLI5228;1;32;3;1;1;2;3;20196;43;1.445;30;1;245
5227;CLI5229;0;32;3;1;1;3;3;30604;32;0.962;30;1;107
5228;CLI5230;1;80;2;0;0;2;0;75080;48;1.482;50;1;390
5229;CLI5231;0;47;1;0;1;1;1;39262;23;0.564;50;1;297
5230;CLI5232;0;36;7;1;1;5;3;24539;7;1.951;30;1;349
5231;CLI5233;0;25;3;2;1;3;2;23902;9;14.775;30;0;417
5232;CLI5234;1;62;2;0;0;1;1;39288;28;1.306;50;1;207
5233;CLI5235;0;72;4;0;2;3;1;100401;24;1.111;30;1;287
5234;CLI5236;0;45;0;0;2;2;1;49640;38;1.606;50;0;379
5235;CLI5237;1;64;0;0;2;2;1;91051;32;1.424;50;0;249
5236;CLI5238;0;53;0;0;2;2;1;53711;1;1.678;50;1;273
5237;CLI5239;0;40;4;1;1;5;3;50622;41;0.893;30;1;320
5238;CLI5240;1;40;0;1;1;1;3;88874;16;1.146;50;1;269
5239;CLI5241;1;25;5;2;1;3;2;30840;21;1.65;30;1;125
5240;CLI5242;0;75;0;0;2;3;1;25504;26;1.619;30;1;365
5241;CLI5243;0;30;4;2;1;2;3;29464;32;1.606;30;1;185
5242;CLI5244;0;46;6;0;2;2;1;25287;16;1.365;30;0;438
5243;CLI5245;1;32;5;1;1;2;3;24285;49;1.376;30;0;404
5244;CLI5246;0;34;5;1;1;3;3;29456;39;1.399;30;0;40
5245;CLI5247;0;50;1;0;1;1;1;54344;48;1.033;50;0;350
5246;CLI5248;1;55;5;0;1;3;1;37607;20;1.502;30;0;389
5247;CLI5249;1;46;0;0;1;1;1;117849;3;0.583;50;0;595
5248;CLI5250;0;61;0;0;1;1;1;46173;48;1.306;50;0;371
5249;CLI5251;0;47;4;0;1;2;1;86008;4;1.209;50;0;324
5250;CLI5252;1;33;3;1;1;1;3;31999;30;1.261;30;1;386
5251;CLI5253;1;35;5;1;1;1;3;22426;16;1.468;30;1;233
5252;CLI5254;0;30;0;2;1;5;3;19854;16;1.238;30;0;60
5253;CLI5255;1;36;7;1;1;1;3;18461;29;1.422;30;0;520
5254;CLI5256;1;56;2;0;0;4;1;124675;27;11.305;200;0;402
5255;CLI5257;1;34;7;1;1;4;3;27142;7;1.905;30;0;101
5256;CLI5258;1;34;2;1;0;3;3;24533;0;1.652;30;1;348
5257;CLI5259;0;40;0;1;1;2;3;38399;35;1.675;50;0;68
5258;CLI5260;1;77;7;0;1;1;1;85642;38;1.365;50;0;514
5259;CLI5261;1;41;8;1;0;5;3;43813;22;1.238;30;0;91
5260;CLI5262;0;57;4;0;1;3;1;65044;17;0.935;80;0;217
5261;CLI5263;0;31;3;2;1;3;3;19525;34;1.514;30;1;113
5262;CLI5264;1;46;7;0;1;5;1;127252;15;1.111;200;0;345
5263;CLI5265;1;57;0;0;2;4;1;40316;47;0.622;30;0;196
5264;CLI5266;1;32;5;1;1;3;3;24028;30;1.468;30;0;305
5265;CLI5267;0;67;0;0;2;4;1;27557;31;1.091;30;0;32
5266;CLI5268;0;42;4;0;1;2;3;82723;49;1.008;120;0;382
5267;CLI5269;0;33;3;1;1;1;3;25609;20;0.801;30;0;456
5268;CLI5270;1;43;2;0;0;3;3;39758;20;0.709;30;0;123
5269;CLI5271;0;81;8;0;0;2;0;98751;44;1.091;120;0;573
5270;CLI5272;0;52;7;0;2;2;1;30144;39;0.72;30;0;600
