Unnamed: 0;ID;Genero;Edad;Profesion;Experiencia laboral;Gastoscore;Family_Size;Generacion;Ingresos anuales brutos;Provincia;Digital_encuesta;Gasto_medio_mensual_cuota;Abandono;Dias_cliente;cluster
5023;CLI5025;1;31;4;2;2;2;3;27268;13;1.675;30;0;96;1
5024;CLI5026;0;96;8;0;1;2;0;63608;35;0.935;30;0;179;2
5025;CLI5027;0;50;0;0;2;2;1;38152;19;1.385;50;0;506;0
5026;CLI5028;0;23;3;2;1;4;2;21871;42;14.775;30;1;332;4
5027;CLI5029;0;56;0;0;1;1;1;93740;37;0.779;50;0;320;0
5028;CLI5030;0;41;5;1;2;4;3;32274;4;1.008;30;0;456;1
5029;CLI5031;1;74;2;0;0;3;1;102612;2;0.583;80;0;584;0
5030;CLI5032;1;54;0;0;2;4;1;76268;43;1.209;80;0;578;0
5031;CLI5033;0;73;7;0;1;3;1;114722;2;0.818;30;0;214;2
5032;CLI5034;1;46;7;0;1;2;1;69337;30;1.443;50;1;150;3
5033;CLI5035;1;50;5;0;2;3;1;102103;1;1.737;30;0;407;0
5034;CLI5036;1;35;3;1;1;4;3;28276;49;1.606;30;0;559;1
5035;CLI5037;1;52;5;0;1;1;1;117163;2;1.58;50;1;129;3
5036;CLI5038;0;42;4;0;1;3;3;125673;36;1.79;200;1;291;0
5037;CLI5039;1;55;2;0;0;4;1;73670;26;1.189;30;1;140;3
5038;CLI5040;0;56;7;0;2;2;1;43562;8;1.072;50;1;189;3
5039;CLI5041;1;35;7;1;2;2;3;27761;41;1.974;30;0;155;1
5040;CLI5042;1;58;7;0;0;1;1;125279;13;1.052;50;1;370;2
5041;CLI5043;0;50;0;0;1;1;1;35005;34;11.305;50;1;364;4
5042;CLI5044;0;35;3;1;1;4;3;29658;3;1.721;30;0;556;1
5043;CLI5045;1;24;8;2;1;2;2;15908;37;1.167;30;0;209;1
5044;CLI5046;1;65;7;0;1;1;1;123747;29;1.6;50;0;389;2
5045;CLI5047;0;23;3;2;1;4;2;22718;3;1.512;30;0;100;1
5046;CLI5048;1;68;0;0;2;3;1;70770;13;1.697;80;0;253;0
5047;CLI5049;1;74;8;0;1;2;1;104863;25;0.935;50;0;298;2
5048;CLI5050;0;80;0;0;1;1;0;64374;6;0.994;50;0;545;0
5049;CLI5051;1;94;8;0;1;1;0;63962;24;0.896;30;0;420;2
5050;CLI5052;0;44;0;0;1;1;1;94315;8;1.468;50;0;109;3
5051;CLI5053;0;30;0;2;1;2;3;22485;35;1.353;30;1;183;1
5052;CLI5054;1;45;4;0;2;2;1;36182;24;1.33;50;0;509;0
5053;CLI5055;1;51;5;0;1;3;1;33691;10;1.737;30;0;276;3
5054;CLI5056;1;45;0;0;2;3;1;21157;45;1.077;30;0;33;3
5055;CLI5057;0;42;0;0;2;3;3;57385;45;0.985;30;1;283;3
5056;CLI5058;0;61;0;0;2;4;1;76055;47;1.248;80;0;512;0
5057;CLI5059;0;47;0;0;1;2;1;33375;10;1.658;30;0;125;3
5058;CLI5060;0;53;0;0;0;4;1;112006;34;0.798;80;1;383;0
5059;CLI5061;0;97;8;0;0;3;0;34398;26;1.091;30;1;171;2
5060;CLI5062;1;73;7;0;0;2;1;59015;14;1.463;30;0;551;2
5061;CLI5063;0;80;8;0;1;2;0;59189;25;1.482;30;0;61;2
5062;CLI5064;1;54;0;0;2;2;1;49059;39;0.583;50;0;434;0
5063;CLI5065;1;53;0;0;1;2;1;53121;42;0.74;50;1;134;3
5064;CLI5066;0;43;5;0;2;4;3;41946;48;1.146;30;0;344;1
5065;CLI5067;1;57;0;0;2;2;1;113506;7;1.072;50;1;205;3
5066;CLI5068;1;33;0;1;1;1;3;30080;16;1.974;30;0;313;1
5067;CLI5069;1;67;0;0;2;2;1;74183;35;1.678;50;0;332;0
5068;CLI5070;1;36;3;1;1;7;3;26801;31;1.054;30;0;155;1
5069;CLI5071;1;75;0;0;1;1;1;23614;43;1.404;30;0;120;3
5070;CLI5072;0;53;0;0;2;2;1;40431;18;1.228;50;0;567;0
5071;CLI5073;1;43;2;0;0;3;3;82493;14;1.905;30;0;279;1
5072;CLI5074;0;40;7;1;2;2;3;103984;41;1.537;120;1;338;0
5073;CLI5075;1;84;8;0;0;2;0;22732;29;0.74;30;1;297;2
5074;CLI5076;1;76;0;0;1;2;1;112263;43;1.189;120;0;311;0
5075;CLI5077;1;87;7;0;1;1;0;39937;18;1.619;30;0;554;2
5076;CLI5078;0;43;3;0;0;3;3;30012;25;1.744;30;0;192;1
5077;CLI5079;1;35;5;1;1;6;3;21130;23;0.686;30;0;440;1
5078;CLI5080;1;62;2;0;0;9;1;106784;14;1.228;30;0;180;3
5079;CLI5081;1;25;5;2;1;5;2;18276;22;2.064;30;0;105;1
5080;CLI5082;1;78;8;0;1;2;1;56947;13;1.365;30;1;223;2
5081;CLI5083;1;53;0;0;2;3;1;42378;3;1.502;30;0;349;3
5082;CLI5084;0;41;0;1;1;3;3;54049;25;1.583;30;1;184;1
5083;CLI5085;0;51;0;0;1;2;1;62807;45;11.305;50;1;204;4
5084;CLI5086;0;73;8;0;1;1;1;97638;45;1.463;120;1;134;2
5085;CLI5087;0;28;4;2;1;7;3;18101;38;0.995;30;0;583;1
5086;CLI5088;1;29;3;2;1;4;3;24623;43;2.03;30;0;303;1
5087;CLI5089;1;25;3;2;1;3;2;29474;16;12.705;30;0;195;4
5088;CLI5090;0;35;5;1;0;6;3;24709;12;2.02;30;0;308;1
5089;CLI5091;0;92;8;0;1;1;0;110216;7;1.541;50;0;57;2
5090;CLI5092;1;63;7;0;1;1;1;55596;9;1.756;30;0;493;2
5091;CLI5093;1;43;7;0;2;4;3;81584;28;1.261;30;0;78;3
5092;CLI5094;1;78;8;0;1;2;1;72200;36;1.697;50;0;432;2
5093;CLI5095;1;53;0;0;1;3;1;58447;49;0.837;80;1;345;3
5094;CLI5096;0;43;0;0;2;3;3;111136;14;1.882;30;1;153;3
5095;CLI5097;0;66;4;0;0;4;1;128298;6;1.619;80;0;172;2
5096;CLI5098;0;47;1;0;1;1;1;23553;3;0.583;30;1;222;3
5097;CLI5099;1;51;7;0;0;3;1;127755;0;0.915;200;0;583;0
5098;CLI5100;0;61;0;0;1;1;1;38670;30;1.58;50;0;435;0
5099;CLI5101;0;68;7;0;1;1;1;68909;19;1.15;50;0;46;2
5100;CLI5102;1;63;5;0;1;1;1;93884;2;1.404;50;1;192;2
5101;CLI5103;1;32;3;1;1;4;3;22476;47;0.755;30;1;163;1
5102;CLI5104;1;36;0;1;1;4;3;25302;8;1.307;30;0;370;1
5103;CLI5105;1;66;7;0;2;4;1;31448;15;0.564;30;0;416;3
5104;CLI5106;0;64;0;0;1;1;1;53616;17;1.658;50;0;513;0
5105;CLI5107;1;57;7;0;2;4;1;115366;45;1.17;30;1;127;3
5106;CLI5108;0;33;1;1;1;3;3;22522;5;0.663;30;0;180;1
5107;CLI5109;1;57;7;0;2;3;1;52891;16;0.642;30;0;193;3
5108;CLI5110;1;34;0;1;2;2;3;20431;38;2.02;30;1;238;1
5109;CLI5111;0;74;7;0;1;1;1;64856;45;0.74;50;0;226;2
5110;CLI5112;1;68;0;0;2;4;1;68532;30;0.681;80;0;88;3
5111;CLI5113;1;42;3;0;0;4;3;103031;22;1.882;30;0;236;1
5112;CLI5114;1;66;0;0;0;3;1;49137;22;1.697;30;0;328;2
5113;CLI5115;1;52;0;0;2;6;1;59706;21;0.622;30;0;222;3
5114;CLI5116;1;58;0;0;1;1;1;24312;9;0.622;30;0;367;3
5115;CLI5117;1;78;8;0;1;1;1;118234;46;0.642;120;0;490;2
5116;CLI5118;1;50;2;0;0;3;1;106326;5;0.681;30;0;92;2
5117;CLI5119;0;41;1;1;1;2;3;38909;25;0.732;30;0;48;1
5118;CLI5120;1;64;0;0;1;1;1;61735;31;1.346;50;1;285;3
5119;CLI5121;1;42;0;0;2;3;3;35844;19;1.652;30;1;363;3
5120;CLI5122;0;31;1;2;1;1;3;25453;13;0.801;30;0;117;1
5121;CLI5123;0;62;0;0;0;4;1;51525;46;0.915;30;0;295;3
5122;CLI5124;1;54;0;0;2;4;1;83374;48;0.779;80;1;203;3
5123;CLI5125;1;55;8;0;2;4;1;75911;3;1.052;80;1;339;3
5124;CLI5126;1;62;2;0;0;2;1;114075;45;0.622;50;0;543;0
5125;CLI5127;1;31;0;2;1;1;3;30643;21;0.916;30;0;292;1
5126;CLI5128;1;77;7;0;1;1;1;84587;9;1.404;120;0;575;0
5127;CLI5129;0;57;4;0;0;2;1;86896;6;0.876;120;0;59;2
5128;CLI5130;1;83;8;0;1;1;0;93202;18;0.564;50;1;238;2
5129;CLI5131;1;53;7;0;2;2;1;115668;0;1.619;120;1;349;0
5130;CLI5132;1;56;0;0;1;3;1;46189;11;1.111;30;0;142;3
5131;CLI5133;1;68;0;0;1;1;1;96966;32;1.697;50;0;489;0
5132;CLI5134;0;47;3;0;1;6;1;107590;40;1.482;30;1;233;3
5133;CLI5135;0;24;5;2;1;4;2;22035;45;1.961;30;0;184;1
5134;CLI5136;1;35;5;1;1;3;3;29014;35;1.652;30;0;67;1
5135;CLI5137;0;47;3;0;1;2;1;90365;37;1.58;50;0;119;3
5136;CLI5138;1;39;5;1;1;4;3;26667;30;1.836;30;0;593;1
5137;CLI5139;0;75;8;0;1;1;1;38733;49;1.306;30;1;361;2
5138;CLI5140;0;40;7;1;2;3;3;61484;22;0.778;30;0;393;1
5139;CLI5141;0;40;0;1;2;3;3;24530;28;1.307;30;1;169;1
5140;CLI5142;1;52;0;0;2;4;1;89892;37;1.463;80;0;535;0
5141;CLI5143;1;41;0;1;0;2;3;26808;34;1.376;30;1;156;1
5142;CLI5144;1;22;3;2;1;4;2;15742;12;1.995;30;0;300;1
5143;CLI5145;0;44;0;0;1;1;1;89180;39;1.537;50;0;236;3
5144;CLI5146;0;44;1;0;2;2;1;63467;33;1.675;50;1;144;3
5145;CLI5147;1;29;7;2;1;2;3;19085;22;2.478;30;0;281;1
5146;CLI5148;0;62;6;0;2;2;1;78595;5;1.639;50;1;357;3
5147;CLI5149;1;39;0;1;0;2;3;29266;43;1.031;30;0;446;1
5148;CLI5150;1;62;7;0;2;3;1;106020;12;0.994;30;0;470;0
5149;CLI5151;1;52;3;0;1;2;1;66635;39;1.541;50;0;275;3
5150;CLI5152;1;97;8;0;0;2;0;127515;15;0.74;50;0;143;2
5151;CLI5153;0;34;3;1;1;5;3;23527;48;0.824;30;1;256;1
5152;CLI5154;1;55;7;0;2;2;1;52489;33;1.013;50;1;347;3
5153;CLI5155;1;47;7;0;2;3;1;36600;30;0.857;30;0;551;0
5154;CLI5156;1;52;4;0;1;1;1;112464;41;1.346;120;0;592;0
5155;CLI5157;1;20;3;2;1;3;2;15930;9;2.478;30;0;233;1
5156;CLI5158;0;62;0;0;1;1;1;21634;45;1.756;30;0;363;3
5157;CLI5159;1;97;8;0;1;1;0;50269;8;0.74;50;0;217;2
5158;CLI5160;0;50;0;0;1;3;1;22203;27;0.915;30;0;464;0
5159;CLI5161;0;31;4;2;1;1;3;20354;16;1.284;30;0;222;1
5160;CLI5162;1;63;0;0;1;1;1;123233;5;0.896;50;1;241;3
5161;CLI5163;1;51;0;0;2;4;1;29424;16;0.876;30;0;558;0
5162;CLI5164;1;94;2;0;0;2;0;44419;6;1.072;50;0;513;2
5163;CLI5165;0;39;7;1;1;1;3;24785;11;1.123;30;0;519;1
5164;CLI5166;0;44;4;0;1;3;1;45209;38;2.043;30;0;89;3
5165;CLI5167;1;42;0;0;1;1;3;104130;21;0.916;50;1;303;3
5166;CLI5168;0;20;3;2;1;3;2;16716;8;1.581;30;0;296;1
5167;CLI5169;1;34;5;1;1;1;3;25030;11;1.652;30;1;118;1
5168;CLI5170;0;53;0;0;2;3;1;41021;30;1.619;30;0;476;0
5169;CLI5171;0;64;4;0;2;1;1;106524;44;0.935;50;0;442;0
5170;CLI5172;1;34;5;1;1;2;3;22606;7;0.87;30;0;59;1
5171;CLI5173;1;51;7;0;2;4;1;98403;19;1.033;30;0;405;0
5172;CLI5174;0;34;4;1;1;2;3;30974;24;1.537;30;0;137;1
5173;CLI5175;1;34;3;1;1;4;3;23403;36;1.307;30;0;296;1
5174;CLI5176;0;35;1;1;1;1;3;19464;43;1.169;30;1;107;1
5175;CLI5177;0;89;8;0;1;1;0;127007;5;0.622;50;0;322;2
5176;CLI5178;1;73;8;0;0;2;1;49840;5;1.15;50;0;335;2
5177;CLI5179;0;24;5;2;1;2;2;22967;43;12.015;30;1;303;4
5178;CLI5180;1;56;7;0;1;2;1;49373;0;0.915;50;0;433;2
5179;CLI5181;1;24;3;2;1;1;2;18432;26;2.685;30;0;112;1
5180;CLI5182;0;36;4;1;1;6;3;30512;37;1.514;30;0;520;1
5181;CLI5183;0;32;4;1;1;1;3;29093;39;1.606;30;0;346;1
5182;CLI5184;0;45;0;0;0;2;1;78955;37;1.054;50;0;138;3
5183;CLI5185;0;20;3;2;1;4;2;14303;30;1.926;30;0;230;1
5184;CLI5186;0;53;8;0;1;1;1;81032;42;0.7;50;1;324;2
5185;CLI5187;1;86;2;0;0;2;0;70439;25;1.6;30;0;58;2
5186;CLI5188;1;28;3;2;1;3;3;19252;48;2.444;30;1;278;1
5187;CLI5189;1;51;0;0;2;2;1;116511;27;11.305;50;1;373;4
5188;CLI5190;1;58;7;0;1;2;1;91773;3;0.72;50;0;408;2
5189;CLI5191;1;62;0;0;2;3;1;104370;24;0.564;30;0;205;3
5190;CLI5192;1;52;0;0;1;1;1;68642;27;0.603;50;1;358;3
5191;CLI5193;0;44;1;0;1;1;1;30704;48;0.939;30;0;385;3
5192;CLI5194;1;30;0;2;1;4;3;24426;30;0.709;30;1;333;1
5193;CLI5195;1;20;3;2;1;1;2;16900;32;2.409;30;0;130;1
5194;CLI5196;1;45;8;0;2;4;1;74853;40;0.755;30;1;294;3
5195;CLI5197;0;34;4;1;0;4;3;31387;21;1.399;30;0;122;1
5196;CLI5198;0;44;0;0;1;1;1;85334;4;1.514;50;0;206;3
5197;CLI5199;1;52;0;0;1;2;1;91220;10;1.697;50;1;213;3
5198;CLI5200;0;47;4;0;1;1;1;77018;46;0.622;120;1;168;3
5199;CLI5201;1;89;7;0;1;1;0;74266;16;0.818;50;1;142;2
5200;CLI5202;1;68;2;0;0;4;1;114827;42;0.857;80;0;99;2
5201;CLI5203;1;56;0;0;2;2;1;27875;27;0.583;30;1;274;3
5202;CLI5204;1;22;3;2;1;5;2;20677;22;3.065;30;1;282;1
5203;CLI5205;1;46;5;0;1;1;1;114206;26;1.678;50;0;380;0
5204;CLI5206;0;36;5;1;1;4;3;23525;13;1.169;30;0;508;1
5205;CLI5207;0;65;0;0;2;2;1;94489;48;1.287;50;0;212;3
5206;CLI5208;1;40;3;1;0;2;3;126332;8;1.491;50;0;293;0
5207;CLI5209;1;61;2;0;0;3;1;116497;5;1.013;80;1;340;2
5208;CLI5210;1;65;7;0;1;2;1;100155;37;0.798;120;0;243;2
5209;CLI5211;0;43;0;0;1;3;3;54160;38;0.686;30;0;292;3
5210;CLI5212;0;43;4;0;1;4;3;60798;2;1.882;30;0;462;1
5211;CLI5213;1;58;2;0;0;4;1;37684;4;1.326;30;0;153;2
5212;CLI5214;0;35;1;1;1;1;3;21304;19;1.928;30;0;111;1
5213;CLI5215;1;39;3;1;0;4;3;19594;18;1.698;30;1;335;1
5214;CLI5216;1;44;0;0;2;4;1;101684;18;2.02;30;0;549;0
5215;CLI5217;1;66;7;0;1;3;1;89754;34;1.287;80;0;558;0
5216;CLI5218;0;41;0;1;1;4;3;91401;9;1.583;30;0;119;1
5217;CLI5219;1;57;0;0;1;4;1;63532;25;1.17;80;0;422;0
5218;CLI5220;0;39;4;1;2;2;3;29676;47;1.215;30;0;199;1
5219;CLI5221;0;30;4;2;1;1;3;29128;30;1.33;30;0;142;1
5220;CLI5222;0;31;0;2;1;4;3;29447;45;1.33;30;0;473;1
5221;CLI5223;1;94;2;0;0;2;0;56989;25;1.189;30;0;159;2
5222;CLI5224;1;32;0;1;1;2;3;28124;27;1.859;30;0;319;1
5223;CLI5225;1;86;8;0;1;2;0;117157;5;1.639;50;0;38;2
5224;CLI5226;0;56;0;0;0;2;1;28380;36;1.267;30;0;515;0
5225;CLI5227;0;36;3;1;1;5;3;26237;21;1.514;30;0;227;1
5226;CLI5228;1;32;3;1;1;2;3;20196;43;1.445;30;1;245;1
5227;CLI5229;0;32;3;1;1;3;3;30604;32;0.962;30;1;107;1
5228;CLI5230;1;80;2;0;0;2;0;75080;48;1.482;50;1;390;2
5229;CLI5231;0;47;1;0;1;1;1;39262;23;0.564;50;1;297;3
5230;CLI5232;0;36;7;1;1;5;3;24539;7;1.951;30;1;349;1
5231;CLI5233;0;25;3;2;1;3;2;23902;9;14.775;30;0;417;4
5232;CLI5234;1;62;2;0;0;1;1;39288;28;1.306;50;1;207;2
5233;CLI5235;0;72;4;0;2;3;1;100401;24;1.111;30;1;287;3
5234;CLI5236;0;45;0;0;2;2;1;49640;38;1.606;50;0;379;0
5235;CLI5237;1;64;0;0;2;2;1;91051;32;1.424;50;0;249;3
5236;CLI5238;0;53;0;0;2;2;1;53711;1;1.678;50;1;273;3
5237;CLI5239;0;40;4;1;1;5;3;50622;41;0.893;30;1;320;1
5238;CLI5240;1;40;0;1;1;1;3;88874;16;1.146;50;1;269;3
5239;CLI5241;1;25;5;2;1;3;2;30840;21;1.65;30;1;125;1
5240;CLI5242;0;75;0;0;2;3;1;25504;26;1.619;30;1;365;3
5241;CLI5243;0;30;4;2;1;2;3;29464;32;1.606;30;1;185;1
5242;CLI5244;0;46;6;0;2;2;1;25287;16;1.365;30;0;438;3
5243;CLI5245;1;32;5;1;1;2;3;24285;49;1.376;30;0;404;1
5244;CLI5246;0;34;5;1;1;3;3;29456;39;1.399;30;0;40;1
5245;CLI5247;0;50;1;0;1;1;1;54344;48;1.033;50;0;350;0
5246;CLI5248;1;55;5;0;1;3;1;37607;20;1.502;30;0;389;2
5247;CLI5249;1;46;0;0;1;1;1;117849;3;0.583;50;0;595;0
5248;CLI5250;0;61;0;0;1;1;1;46173;48;1.306;50;0;371;0
5249;CLI5251;0;47;4;0;1;2;1;86008;4;1.209;50;0;324;0
5250;CLI5252;1;33;3;1;1;1;3;31999;30;1.261;30;1;386;1
5251;CLI5253;1;35;5;1;1;1;3;22426;16;1.468;30;1;233;1
5252;CLI5254;0;30;0;2;1;5;3;19854;16;1.238;30;0;60;1
5253;CLI5255;1;36;7;1;1;1;3;18461;29;1.422;30;0;520;1
5254;CLI5256;1;56;2;0;0;4;1;124675;27;11.305;200;0;402;4
5255;CLI5257;1;34;7;1;1;4;3;27142;7;1.905;30;0;101;1
5256;CLI5258;1;34;2;1;0;3;3;24533;0;1.652;30;1;348;1
5257;CLI5259;0;40;0;1;1;2;3;38399;35;1.675;50;0;68;1
5258;CLI5260;1;77;7;0;1;1;1;85642;38;1.365;50;0;514;2
5259;CLI5261;1;41;8;1;0;5;3;43813;22;1.238;30;0;91;1
5260;CLI5262;0;57;4;0;1;3;1;65044;17;0.935;80;0;217;0
5261;CLI5263;0;31;3;2;1;3;3;19525;34;1.514;30;1;113;1
5262;CLI5264;1;46;7;0;1;5;1;127252;15;1.111;200;0;345;0
5263;CLI5265;1;57;0;0;2;4;1;40316;47;0.622;30;0;196;3
5264;CLI5266;1;32;5;1;1;3;3;24028;30;1.468;30;0;305;1
5265;CLI5267;0;67;0;0;2;4;1;27557;31;1.091;30;0;32;3
5266;CLI5268;0;42;4;0;1;2;3;82723;49;1.008;120;0;382;0
5267;CLI5269;0;33;3;1;1;1;3;25609;20;0.801;30;0;456;1
5268;CLI5270;1;43;2;0;0;3;3;39758;20;0.709;30;0;123;1
5269;CLI5271;0;81;8;0;0;2;0;98751;44;1.091;120;0;573;2
5270;CLI5272;0;52;7;0;2;2;1;30144;39;0.72;30;0;600;0
5271;CLI5273;1;42;0;0;1;1;3;97462;13;1.031;50;0;295;0
5272;CLI5274;0;44;3;0;1;1;1;71413;17;1.997;50;0;485;0
5273;CLI5275;1;53;2;0;1;2;1;78000;36;1.346;50;0;230;3
5274;CLI5276;0;44;0;0;1;2;1;71080;47;1.698;50;0;266;3
5275;CLI5277;1;42;8;0;1;2;3;32882;26;0.686;30;0;182;1
5276;CLI5278;1;69;5;0;1;1;1;76570;28;1.189;50;0;386;2
5277;CLI5279;1;64;0;0;0;3;1;80928;23;1.189;30;1;189;3
5278;CLI5280;0;56;4;0;0;3;1;28785;32;1.326;30;0;537;2
5279;CLI5281;0;42;0;0;1;2;3;48854;7;1.767;50;1;341;3
5280;CLI5282;0;29;7;2;1;8;3;29269;45;2.547;30;0;453;1
5281;CLI5283;1;66;0;0;2;3;1;50963;41;0.857;30;1;399;3
5282;CLI5284;1;56;7;0;1;3;1;69559;40;0.974;80;0;246;2
5283;CLI5285;0;62;0;0;2;3;1;25158;44;0.896;30;0;289;3
5284;CLI5286;0;28;5;2;1;1;3;30272;28;2.064;30;0;306;1
5285;CLI5287;1;47;0;0;1;2;1;114820;21;0.564;120;0;481;0
5286;CLI5288;1;80;0;0;1;2;0;94551;10;1.111;50;0;406;0
5287;CLI5289;1;24;3;2;1;4;2;21892;19;2.72;30;1;378;1
5288;CLI5290;1;73;8;0;0;2;1;41563;47;1.326;50;1;131;2
5289;CLI5291;0;58;4;0;2;2;1;75945;20;1.248;120;1;250;3
5290;CLI5292;1;23;3;2;1;4;2;14099;42;14.775;30;1;160;4
5291;CLI5293;0;50;0;0;0;4;1;22888;13;1.17;30;0;195;3
5292;CLI5294;1;63;7;0;1;1;1;91241;3;1.737;50;1;370;2
5293;CLI5295;0;39;5;1;1;4;3;19777;35;0.916;30;1;148;1
5294;CLI5296;1;44;2;0;0;4;1;48923;36;1.905;30;1;266;3
5295;CLI5297;1;39;0;1;0;2;3;26573;15;1.813;30;1;365;1
5296;CLI5298;1;44;7;0;1;1;1;112008;46;1.215;50;0;560;0
5297;CLI5299;1;55;0;0;1;1;1;114055;10;0.876;50;0;128;3
5298;CLI5300;0;47;7;0;2;5;1;129170;10;1.228;200;0;476;0
5299;CLI5301;0;54;0;0;1;4;1;27896;36;0.779;30;0;529;0
5300;CLI5302;0;41;0;1;1;2;3;100581;43;1.606;50;0;264;0
5301;CLI5303;1;44;0;0;2;2;1;93469;16;2.043;50;0;271;3
5302;CLI5304;1;45;5;0;1;1;1;82071;30;1.744;50;0;447;0
5303;CLI5305;0;43;0;0;2;4;3;128326;9;2.043;200;0;184;0
5304;CLI5306;0;28;5;2;1;4;3;26108;48;2.789;30;1;263;1
5305;CLI5307;0;35;7;1;1;2;3;27394;7;0.847;30;0;132;1
5306;CLI5308;0;43;1;0;1;6;3;87576;19;0.87;30;1;164;3
5307;CLI5309;0;42;3;0;2;3;3;83281;0;1.33;30;0;294;3
5308;CLI5310;0;28;5;2;1;4;3;31333;9;2.789;30;0;349;1
5309;CLI5311;0;67;4;0;1;1;1;88696;24;0.955;120;0;291;0
5310;CLI5312;0;34;1;1;1;1;3;30642;25;1.514;30;0;326;1
5311;CLI5313;1;79;0;0;1;1;0;67804;23;0.622;50;0;90;3
5312;CLI5314;0;66;0;0;0;2;1;29949;3;1.697;30;0;70;3
5313;CLI5315;0;29;1;2;1;1;3;27683;4;13.395;30;0;488;4
5314;CLI5316;1;56;5;0;0;5;1;103353;38;1.072;30;0;335;2
5315;CLI5317;1;62;8;0;1;2;1;123287;10;1.209;120;1;104;2
5316;CLI5318;1;39;7;1;0;2;3;31787;22;2.066;30;0;85;1
5317;CLI5319;1;61;7;0;1;1;1;23921;27;1.17;30;0;474;2
5318;CLI5320;0;43;0;0;0;2;3;82765;15;1.859;50;0;286;0
5319;CLI5321;0;46;4;0;1;1;1;128348;8;1.385;50;1;339;3
5320;CLI5322;0;66;0;0;2;6;1;41594;7;1.717;30;0;387;3
5321;CLI5323;1;40;0;1;1;1;3;82951;25;1.836;50;0;331;0
5322;CLI5324;1;28;5;2;2;2;3;23232;14;1.65;30;0;194;1
5323;CLI5325;1;28;3;2;1;3;3;18150;8;2.754;30;0;345;1
5324;CLI5326;1;32;5;1;1;5;3;24038;22;0.824;30;0;298;1
5325;CLI5327;0;30;3;2;1;5;3;29875;31;1.56;30;0;465;1
5326;CLI5328;1;57;0;0;1;1;1;119673;44;0.857;50;0;544;0
5327;CLI5329;1;40;7;1;1;2;3;54107;45;1.56;30;0;496;1
5328;CLI5330;1;45;0;0;0;4;1;21428;27;1.376;30;1;122;3
5329;CLI5331;1;34;4;1;1;2;3;23675;29;0.916;30;0;118;1
5330;CLI5332;1;50;7;0;2;4;1;39097;27;1.013;30;1;383;3
5331;CLI5333;0;35;3;1;1;4;3;28907;29;1.882;30;1;120;1
5332;CLI5334;1;61;4;0;2;3;1;100026;31;1.717;80;0;365;0
5333;CLI5335;1;31;3;2;1;3;3;24212;22;2.043;30;0;235;1
5334;CLI5336;0;77;0;0;0;2;1;125793;41;0.622;50;0;342;2
5335;CLI5337;1;90;8;0;1;1;0;27552;19;1.17;30;1;172;2
5336;CLI5338;0;29;4;2;1;7;3;25574;23;2.202;30;0;186;1
5337;CLI5339;1;24;4;2;1;4;2;14856;44;1.754;30;1;269;1
5338;CLI5340;0;32;7;1;0;1;3;21682;36;1.583;30;0;151;1
5339;CLI5341;0;53;7;0;1;1;1;80828;35;0.915;50;0;137;2
5340;CLI5342;1;53;7;0;1;2;1;27781;49;0.857;30;1;176;3
5341;CLI5343;1;35;3;1;1;4;3;24756;29;0.755;30;1;102;1
5342;CLI5344;1;32;3;1;1;5;3;30803;42;1.031;30;0;542;1
5343;CLI5345;1;39;0;1;1;3;3;24807;38;1.997;30;0;61;1
5344;CLI5346;1;43;7;0;2;4;3;123160;29;0.663;200;1;116;0
5345;CLI5347;0;29;0;2;1;2;3;19994;26;2.306;30;0;173;1
5346;CLI5348;1;22;3;2;1;4;2;19444;46;12.015;30;1;395;4
5347;CLI5349;0;39;6;1;1;1;3;25968;42;1.284;30;0;304;1
5348;CLI5350;1;20;3;2;1;3;2;19482;3;2.513;30;1;346;1
5349;CLI5351;0;62;0;0;0;2;1;46206;18;1.697;50;0;188;2
5350;CLI5352;1;44;1;0;1;1;1;112378;33;0.962;120;1;188;3
5351;CLI5353;0;41;4;1;1;1;3;86873;49;0.709;120;0;348;0
5352;CLI5354;0;63;0;0;0;3;1;121358;21;1.248;80;0;451;0
5353;CLI5355;1;25;3;2;1;4;2;26011;25;2.961;30;0;476;1
5354;CLI5356;1;57;0;0;1;1;1;23032;26;1.326;30;0;485;0
5355;CLI5357;0;50;4;0;2;7;1;63813;6;1.111;30;0;333;3
5356;CLI5358;1;22;3;2;1;4;2;20931;13;2.168;30;0;277;1
5357;CLI5359;0;22;3;2;1;6;2;22186;36;1.788;30;0;31;1
5358;CLI5360;1;67;3;0;2;7;1;97069;41;1.639;30;1;234;3
5359;CLI5361;1;25;5;2;1;4;2;30362;43;2.444;30;0;99;1
5360;CLI5362;0;57;0;0;1;2;1;66431;42;1.228;50;0;411;0
5361;CLI5363;1;28;3;2;1;2;3;21516;20;2.996;30;0;218;1
5362;CLI5364;1;23;3;2;1;6;2;23349;4;1.029;30;0;518;1
5363;CLI5365;1;65;0;0;2;6;1;125789;22;1.267;200;0;130;0
5364;CLI5366;0;41;6;1;1;3;3;104589;35;1.974;30;0;288;1
5365;CLI5367;0;79;8;0;0;2;0;22861;45;0.72;30;0;119;2
5366;CLI5368;1;55;0;0;1;1;1;74949;26;1.697;50;1;150;3
5367;CLI5369;1;21;3;2;1;1;2;18886;43;3.03;30;0;124;1
5368;CLI5370;1;22;3;2;1;8;2;14106;37;3.065;30;0;37;1
5369;CLI5371;0;35;0;1;2;4;3;20026;15;1.721;30;1;227;1
