Unnamed: 0,Edad,Profesion,Experiencia laboral,Gastoscore,Family_Size,Generacion,Ingresos anuales brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Dias_cliente,Cluster asignado
5408,36,5,1,1,3,3,23566,1,0.962,30,493,2
5409,40,6,1,1,3,3,58133,31,1.077,30,309,0
5410,58,4,0,1,3,1,80415,37,1.619,30,556,3
5411,32,5,1,1,4,3,30842,25,1.123,30,402,2
5412,31,4,2,1,8,3,18327,2,1.813,30,417,2
5413,52,0,0,1,1,1,95960,49,1.639,50,113,1
5414,25,8,2,1,4,2,29372,26,1.616,30,360,2
5415,39,7,1,1,4,3,27796,29,1.79,30,599,2
5416,96,8,0,1,1,0,49760,46,0.955,50,380,0
5417,62,0,0,2,4,1,86095,10,0.564,80,390,1
5418,29,8,2,1,9,3,30339,1,1.167,30,260,2
5419,83,0,0,0,3,0,38887,31,0.681,30,239,0
5420,85,8,0,0,2,0,68192,8,0.642,50,203,3
5421,73,0,0,0,3,1,125624,12,1.756,200,149,4
5422,61,0,0,2,2,1,62613,27,1.228,50,496,3
5423,67,2,0,1,6,1,107305,22,1.717,30,523,4
5424,43,7,0,2,3,3,129550,5,0.87,200,244,4
5425,67,2,0,0,2,1,44242,37,1.717,50,156,0
5426,44,4,0,1,4,1,96922,1,1.951,30,577,1
5427,47,2,0,0,3,1,61580,15,1.306,80,490,3
5428,63,0,0,1,1,1,99763,36,1.385,50,592,1
5429,41,0,1,1,2,3,30759,26,0.755,30,275,2
5430,45,7,0,2,2,1,104993,15,1.146,50,586,1
5431,22,8,2,1,2,2,23179,22,2.34,30,233,2
5432,75,2,0,2,2,1,122514,2,1.072,120,407,4
5433,47,0,0,0,4,1,31856,20,0.955,30,381,2
5434,23,3,2,1,5,2,23832,23,2.996,30,256,2
5435,42,4,0,2,4,3,93636,32,1.445,30,123,1
5436,68,0,0,2,5,1,101133,34,1.502,30,337,1
5437,33,5,1,1,7,3,28757,25,0.87,30,399,2
5438,35,0,1,1,3,3,19798,15,1.169,30,84,2
5439,20,3,2,1,5,2,13702,45,2.996,30,135,2
5440,39,3,1,1,1,3,28981,1,1.56,30,482,2
5441,31,5,2,1,4,3,24338,39,1.054,30,278,2
5442,28,0,2,2,4,3,24635,7,1.581,30,244,2
5443,46,8,0,1,1,1,42430,14,1.385,30,61,0
5444,32,3,1,1,4,3,23929,34,1.1,30,484,2
5445,44,5,0,1,1,1,93999,18,1.675,50,201,1
5446,44,7,0,1,3,1,38547,7,0.778,30,194,0
5447,43,0,0,2,1,3,103149,35,1.79,50,41,1
5448,20,3,2,1,3,2,20432,9,2.409,30,210,2
5449,43,7,0,1,3,3,94786,33,1.422,30,358,1
5450,54,7,0,2,6,1,113312,24,1.639,30,560,4
5451,28,3,2,1,1,3,30509,8,13.395,30,544,2
5452,36,1,1,1,1,3,19427,28,1.951,30,78,2
5453,42,0,0,1,1,3,24744,28,1.675,30,143,2
5454,94,8,0,1,1,0,66218,35,1.619,50,331,3
5455,56,5,0,2,3,1,84092,38,1.189,80,431,1
5456,29,4,2,1,3,3,21516,21,1.685,30,261,2
5457,39,0,1,2,3,3,22488,10,0.916,30,591,2
5458,36,7,1,1,3,3,21872,42,0.709,30,335,2
5459,45,7,0,1,1,1,55297,49,1.284,50,345,0
5460,45,1,0,2,3,1,91856,4,1.928,30,182,1
5461,85,8,0,1,1,0,116168,3,0.974,50,521,4
5462,45,6,0,1,2,1,22673,30,1.583,30,159,2
5463,51,7,0,1,3,1,113726,28,1.639,80,202,4
5464,69,0,0,1,1,1,35238,39,0.622,50,339,2
5465,41,0,1,0,2,3,97785,44,0.824,50,45,1
5466,64,0,0,2,2,1,58802,18,1.033,30,231,0
5467,56,4,0,1,2,1,78829,29,0.642,50,282,3
5468,31,4,2,1,2,3,23370,21,1.261,30,519,2
5469,51,0,0,2,5,1,79943,36,1.737,30,116,3
5470,31,5,2,1,2,3,25813,2,1.445,30,309,2
5471,53,0,0,1,1,1,22310,3,0.818,30,240,2
5472,31,4,2,1,3,3,20333,15,1.583,30,311,2
5473,40,0,1,1,1,3,121728,34,1.169,50,376,4
5474,55,0,0,1,3,1,24075,30,1.697,30,199,2
5475,35,3,1,1,3,3,23606,10,1.675,30,158,2
5476,61,2,0,0,4,1,33911,28,1.697,30,298,2
5477,47,0,0,1,1,1,65953,4,0.837,50,374,3
5478,33,8,1,1,2,3,30761,3,1.698,30,502,2
5479,35,6,1,1,2,3,24650,23,1.215,30,587,2
5480,90,0,0,0,2,0,97608,38,0.935,50,148,1
5481,36,7,1,2,2,3,27944,43,1.905,30,558,2
5482,36,5,1,1,4,3,29541,48,0.939,30,489,2
5483,61,0,0,2,5,1,38542,25,1.267,30,351,0
5484,44,6,0,1,1,1,107314,38,1.905,120,116,4
5485,98,5,0,1,1,0,102940,38,0.583,50,330,1
5486,36,5,1,1,4,3,19520,42,1.146,30,65,2
5487,24,3,2,1,3,2,20467,46,1.892,30,234,2
5488,64,0,0,2,2,1,43759,15,1.482,50,272,0
5489,35,3,1,1,3,3,18457,46,0.962,30,230,2
5490,53,2,0,0,5,1,72138,45,0.603,30,291,3
5491,68,0,0,2,2,1,110811,6,1.17,50,399,4
5492,43,0,0,2,2,3,91857,7,1.077,50,132,1
5493,39,6,1,1,5,3,20415,41,1.008,30,173,2
5494,52,7,0,1,1,1,125429,37,1.424,120,80,4
5495,39,5,1,2,3,3,21908,48,1.813,30,341,2
5496,86,8,0,0,5,0,96823,16,1.424,30,329,1
5497,46,0,0,1,4,1,80676,43,1.6,30,184,3
5498,41,0,1,1,1,3,106970,4,1.399,50,583,1
5499,47,5,0,1,1,1,27011,0,1.6,30,533,2
5500,53,0,0,2,3,1,76347,18,1.404,80,285,3
5501,24,3,2,1,5,2,21245,35,2.202,30,326,2
5502,34,3,1,1,5,3,22088,28,0.824,30,284,2
5503,56,0,0,1,1,1,114022,42,0.896,50,246,4
5504,46,0,0,1,1,1,109151,29,0.564,50,244,4
5505,64,5,0,0,2,1,91063,36,1.658,50,495,1
5506,55,7,0,2,4,1,73666,35,1.326,80,390,3
5507,78,8,0,0,2,1,61266,10,0.896,50,156,3
5508,90,8,0,1,2,0,70460,13,0.7,30,286,3
5509,54,2,0,0,5,1,68297,12,11.305,30,519,3
5510,58,0,0,2,2,1,79043,31,1.013,50,556,3
5511,34,4,1,1,1,3,29089,23,1.445,30,156,2
5512,23,3,2,1,7,2,20529,33,14.775,30,342,2
5513,67,2,0,0,2,1,56454,13,1.111,50,30,0
5514,39,0,1,1,2,3,28842,20,1.169,30,268,2
5515,52,6,0,1,2,1,87086,23,0.837,50,380,1
5516,31,7,2,1,2,3,27189,27,0.87,30,122,2
5517,42,0,0,2,3,3,48066,5,1.353,30,447,0
5518,43,7,0,1,1,3,69483,17,0.985,50,375,3
5519,61,0,0,1,2,1,48305,14,0.935,50,87,0
5520,21,3,2,1,3,2,20053,11,2.34,30,206,2
5521,64,4,0,2,2,1,32855,1,0.622,30,115,2
5522,84,8,0,0,2,0,128261,46,1.072,120,316,4
5523,21,3,2,1,4,2,15198,13,2.858,30,522,2
5524,56,0,0,1,2,1,56633,40,1.404,50,195,0
5525,43,0,0,1,2,3,121225,39,1.813,50,530,4
5526,24,3,2,1,3,2,18644,24,1.788,30,107,2
5527,52,5,0,2,5,1,78512,2,1.561,30,323,3
5528,35,3,1,1,4,3,23698,49,1.353,30,365,2
5529,33,4,1,2,2,3,21928,23,1.606,30,200,2
5530,39,1,1,0,7,3,23196,40,1.514,30,345,2
5531,39,7,1,1,2,3,22280,22,0.778,30,530,2
5532,46,0,0,1,1,1,54573,49,1.306,50,370,0
5533,39,3,1,2,2,3,25823,1,2.066,30,327,2
5534,40,0,1,2,2,3,100583,17,1.537,50,386,1
5535,20,3,2,1,5,2,17877,20,1.581,30,330,2
5536,83,2,0,0,2,0,77963,21,0.681,120,510,3
5537,51,0,0,1,1,1,115101,22,0.681,50,235,4
5538,75,0,0,1,2,1,87067,8,1.697,120,583,1
5539,74,5,0,2,2,1,40842,0,1.658,50,101,0
5540,55,4,0,2,4,1,112818,34,1.541,30,344,4
5541,35,0,1,1,4,3,18733,30,2.043,30,213,2
5542,23,3,2,1,5,2,18045,40,1.374,30,132,2
5543,53,0,0,0,4,1,98991,16,1.385,80,332,1
5544,41,7,1,2,2,3,55450,25,1.399,50,225,0
5545,45,0,0,1,2,1,114450,49,1.514,50,521,4
5546,69,2,0,0,5,1,44386,34,1.502,30,239,0
5547,46,0,0,1,1,1,42684,41,0.974,50,275,0
5548,54,4,0,0,5,1,90005,8,1.052,30,404,1
5549,25,3,2,1,4,2,28606,35,2.961,30,504,2
5550,34,7,1,1,3,3,22773,8,1.698,30,263,2
5551,50,0,0,1,1,1,103256,32,0.7,50,132,1
5552,23,7,2,1,3,2,22653,48,12.705,30,168,2
5553,61,7,0,1,4,1,122283,41,0.837,80,33,4
5554,29,0,2,1,2,3,24361,29,2.513,30,166,2
5555,56,0,0,1,1,1,127115,34,0.564,50,387,4
5556,30,5,2,1,3,3,27858,45,0.87,30,245,2
5557,45,7,0,1,4,1,100642,46,1.008,30,164,1
5558,47,2,0,0,8,1,28492,31,1.15,30,258,2
5559,31,0,2,1,2,3,20625,29,1.031,30,512,2
5560,52,4,0,2,3,1,89509,31,1.287,30,408,1
5561,28,5,2,1,1,3,30798,21,1.029,30,311,2
5562,79,4,0,0,2,0,87697,14,1.678,50,298,1
5563,25,3,2,1,4,2,22327,41,1.305,30,576,2
5564,53,0,0,1,3,1,81426,10,0.818,80,361,3
5565,36,0,1,2,3,3,22403,9,1.583,30,474,2
5566,34,3,1,1,1,3,24938,44,1.238,30,265,2
5567,79,2,0,0,2,0,76786,41,0.74,50,275,3
5568,73,2,0,1,2,1,31678,25,1.639,30,218,2
5569,36,3,1,1,4,3,26509,19,0.732,30,407,2
5570,77,0,0,0,2,1,33426,8,1.033,30,351,2
5571,39,0,1,1,1,3,25016,42,1.077,30,110,2
5572,42,0,0,1,1,3,54419,25,1.123,50,135,0
5573,56,0,0,2,4,1,75345,48,0.7,80,270,3
5574,74,1,0,2,2,1,104424,12,1.541,50,139,1
5575,51,0,0,1,2,1,27175,10,1.561,30,303,2
5576,52,7,0,1,1,1,54424,26,1.639,30,234,0
5577,61,0,0,1,1,1,73048,4,0.876,50,299,3
5578,56,2,0,0,2,1,30552,39,1.091,30,155,2
5579,52,0,0,1,1,1,78438,25,1.189,50,526,3
5580,34,1,1,1,1,3,31916,28,0.663,30,45,2
5581,33,3,1,1,9,3,19232,9,1.79,30,593,2
5582,29,3,2,1,4,3,31516,4,1.512,30,76,2
5583,66,2,0,0,4,1,87357,7,1.697,80,399,1
5584,23,3,2,1,4,2,19347,3,1.754,30,295,2
5585,21,5,2,1,3,2,22038,45,2.064,30,576,2
5586,66,0,0,2,3,1,61859,28,1.091,80,323,3
5587,28,3,2,1,3,3,20312,30,1.65,30,129,2
5588,23,3,2,1,1,2,19098,21,2.582,30,528,2
5589,28,4,2,1,2,3,31257,14,1.616,30,266,2
5590,40,5,1,2,2,3,36132,37,1.284,50,58,2
5591,57,4,0,2,5,1,43209,8,1.482,30,35,0
5592,91,8,0,0,2,0,125208,40,1.482,50,330,4
5593,62,0,0,0,5,1,61432,6,1.346,30,253,3
5594,52,4,0,2,4,1,61871,10,0.622,80,299,3
5595,44,0,0,2,2,1,92768,19,1.744,50,156,1
5596,74,8,0,0,2,1,117650,20,0.583,50,229,4
5597,45,0,0,1,2,1,126133,8,1.652,50,425,4
5598,44,7,0,1,4,1,83720,44,1.468,30,124,3
5599,32,5,1,1,3,3,19816,14,1.675,30,384,2
5600,45,0,0,1,1,1,35765,43,1.399,50,60,2
5601,55,2,0,0,4,1,121568,33,0.74,200,532,4
5602,42,8,0,2,2,3,60079,45,1.077,50,247,0
5603,36,6,1,1,4,3,27874,14,1.537,30,555,2
5604,53,3,0,1,4,1,123763,47,1.17,200,193,4
5605,41,0,1,1,1,3,48217,31,1.468,50,587,0
5606,41,0,1,2,2,3,129117,18,1.583,50,297,4
5607,40,7,1,2,3,3,102441,34,1.284,30,411,1
5608,69,0,0,1,1,1,40269,38,1.346,50,334,0
5609,24,3,2,1,4,2,13235,23,1.788,30,539,2
5610,45,0,0,2,3,1,110565,42,1.79,30,466,4
5611,46,0,0,1,1,1,93533,36,1.463,50,47,1
5612,29,5,2,1,5,3,20486,9,1.443,30,314,2
5613,39,0,1,1,3,3,26939,45,0.755,30,428,2
5614,86,8,0,0,2,0,85573,1,1.267,120,157,1
5615,63,7,0,1,1,1,54825,35,0.798,50,213,0
5616,67,7,0,2,2,1,65634,27,0.896,50,495,3
5617,20,3,2,1,3,2,14789,46,2.03,30,192,2
5618,55,6,0,0,6,1,27378,14,0.974,30,500,2
5619,56,0,0,1,1,1,92637,21,0.994,50,294,1
5620,21,3,2,1,1,2,14053,7,1.788,30,397,2
5621,72,2,0,0,2,1,82808,8,0.974,50,131,3
5622,29,3,2,1,3,3,22059,3,1.098,30,153,2
5623,55,0,0,2,2,1,125441,18,1.424,50,549,4
5624,40,0,1,1,1,3,66692,22,0.916,50,591,3
5625,78,8,0,0,1,1,73136,0,0.955,50,355,3
5626,83,8,0,0,2,0,121324,13,0.896,120,336,4
5627,57,3,0,1,1,1,78001,25,0.994,50,85,3
5628,34,3,1,1,3,3,25926,1,1.859,30,418,2
5629,88,8,0,1,1,0,24348,38,1.424,30,600,2
5630,36,5,1,1,3,3,22682,19,1.238,30,146,2
5631,63,0,0,2,4,1,42158,30,0.759,30,136,0
5632,74,2,0,0,2,1,125621,25,1.365,50,576,4
5633,33,6,1,1,4,3,21316,3,1.974,30,93,2
5634,90,8,0,1,2,0,63745,37,0.994,50,211,3
5635,25,3,2,1,4,2,25744,2,1.926,30,225,2
5636,68,7,0,2,2,1,50415,26,1.17,30,445,0
5637,77,0,0,2,2,1,53383,11,1.541,50,351,0
5638,42,5,0,2,4,3,111685,35,1.813,30,58,4
5639,35,6,1,1,6,3,22211,10,2.043,30,364,2
5640,47,0,0,1,2,1,66075,33,1.326,50,136,3
5641,65,4,0,2,4,1,94908,36,1.267,30,103,1
5642,31,3,2,1,5,3,23229,14,1.169,30,311,2
5643,46,0,0,2,3,1,111860,32,1.15,80,595,4
5644,96,8,0,1,1,0,105228,30,0.661,120,379,1
5645,29,6,2,1,4,3,24904,29,1.443,30,437,2
5646,65,7,0,1,1,1,31326,28,1.17,30,439,2
5647,33,4,1,1,3,3,27485,14,1.123,30,264,2
5648,33,1,1,1,2,3,27796,17,0.985,30,547,2
5649,21,6,2,1,4,2,17593,7,1.374,30,43,2
5650,34,0,1,2,2,3,30529,40,1.859,30,435,2
5651,97,8,0,0,2,0,66046,16,1.561,50,87,3
5652,44,0,0,1,3,1,39039,49,1.629,30,271,0
5653,23,3,2,1,2,2,20440,24,1.374,30,581,2
5654,42,0,0,1,1,3,115393,39,1.284,50,484,4
5655,40,1,1,1,1,3,91186,1,0.732,50,133,1
5656,52,7,0,1,1,1,120188,31,1.737,120,152,4
5657,33,7,1,1,4,3,26940,2,1.882,30,434,2
5658,39,3,1,1,2,3,30370,43,1.399,30,418,2
5659,64,0,0,2,3,1,94033,13,0.603,80,175,1
5660,57,4,0,0,5,1,121539,19,0.759,200,554,4
5661,51,0,0,0,4,1,115509,6,1.717,80,362,4
5662,52,7,0,2,4,1,23676,36,1.639,30,326,2
5663,50,0,0,2,5,1,117877,32,1.424,30,36,4
5664,66,7,0,1,2,1,77304,25,1.111,120,552,3
5665,39,0,1,2,2,3,27821,12,0.893,30,228,2
5666,78,8,0,2,2,1,73756,28,1.697,50,464,3
5667,40,0,1,2,5,3,70195,9,1.261,30,599,3
5668,58,4,0,1,1,1,26549,22,15.215,30,232,2
5669,58,4,0,1,3,1,72650,43,0.896,30,373,3
5670,34,0,1,1,1,3,25509,24,1.1,30,80,2
5671,22,8,2,1,2,2,14249,37,1.305,30,390,2
5672,73,4,0,1,2,1,48524,47,1.052,50,391,0
5673,41,0,1,1,2,3,31612,12,1.33,30,311,2
5674,52,0,0,0,5,1,25667,40,1.346,30,374,2
5675,73,8,0,0,3,1,30263,28,0.994,30,303,2
5676,28,3,2,1,3,3,26907,21,1.581,30,204,2
5677,47,0,0,1,1,1,85666,49,1.443,50,108,1
5678,33,4,1,1,5,3,18173,14,1.79,30,101,2
5679,50,0,0,2,4,1,89230,7,0.583,80,85,1
5680,36,5,1,1,8,3,28613,43,1.284,30,34,2
5681,41,0,1,2,3,3,97504,46,1.859,30,472,1
5682,39,4,1,2,4,3,23137,40,0.686,30,178,2
5683,23,3,2,1,4,2,19570,26,2.685,30,404,2
5684,55,0,0,1,1,1,106424,33,1.072,50,491,1
5685,62,7,0,2,4,1,120228,33,1.189,200,100,4
5686,62,0,0,1,3,1,59337,34,0.72,80,333,0
5687,22,3,2,1,3,2,14084,43,1.995,30,558,2
5688,65,2,0,0,2,1,102242,1,0.642,120,133,1
5689,23,3,2,1,4,2,17282,22,2.72,30,491,2
5690,41,7,1,2,3,3,93717,2,1.445,30,274,1
5691,75,0,0,1,1,1,120265,39,0.779,50,204,4
5692,36,2,1,0,2,3,28607,12,1.422,30,372,2
5693,29,1,2,1,2,3,24208,34,1.167,30,244,2
5694,47,6,0,1,2,1,66924,35,1.756,30,396,3
5695,57,2,0,1,5,1,126098,42,1.463,200,108,4
5696,41,0,1,1,1,3,124898,45,1.767,50,359,4
5697,61,2,0,1,5,1,59139,24,0.661,30,137,0
5698,63,0,0,2,4,1,87325,33,1.033,80,337,1
5699,39,0,1,2,3,3,23095,24,1.629,30,148,2
5700,36,7,1,1,1,3,24310,34,1.951,30,476,2
5701,75,0,0,0,1,1,85949,40,1.306,50,272,1
5702,66,0,0,1,1,1,28331,2,0.759,30,397,2
5703,57,0,0,1,2,1,33720,25,1.248,30,529,2
5704,20,3,2,1,3,2,23412,44,12.015,30,258,2
5705,28,0,2,1,1,3,29323,23,2.651,30,246,2
5706,39,7,1,1,3,3,22321,27,1.813,30,477,2
5707,20,5,2,1,6,2,14994,26,1.995,30,243,2
5708,85,8,0,0,2,0,90479,30,0.622,50,299,1
5709,20,3,2,1,5,2,21750,28,2.409,30,253,2
5710,20,3,2,1,3,2,21770,34,3.065,30,68,2
5711,28,3,2,1,5,3,26781,4,2.789,30,546,2
5712,54,7,0,1,1,1,93112,1,1.639,50,126,1
5713,41,6,1,1,1,3,72154,36,1.422,50,51,3
5714,54,0,0,2,2,1,86646,41,1.306,50,545,1
5715,29,7,2,2,2,3,18985,14,2.996,30,133,2
5716,50,7,0,1,1,1,114206,6,1.443,50,258,4
5717,46,0,0,1,1,1,72481,24,1.052,50,493,3
5718,53,6,0,1,5,1,24295,12,0.994,30,239,2
5719,25,3,2,1,4,2,21566,25,11.325,30,374,2
5720,57,4,0,0,2,1,91332,44,1.209,50,229,1
5721,89,7,0,1,1,0,55333,9,1.482,50,463,0
5722,66,0,0,1,1,1,107575,27,0.955,50,273,4
5723,63,8,0,0,2,1,77745,42,1.033,50,108,3
5724,23,7,2,1,4,2,21593,37,1.616,30,382,2
5725,47,4,0,1,4,1,111498,41,1.189,80,47,4
5726,35,7,1,2,3,3,18522,0,1.238,30,322,2
5727,55,0,0,2,2,1,112303,0,1.6,50,195,4
5728,28,7,2,1,3,3,22933,4,3.065,30,255,2
5729,28,3,2,1,4,3,25182,1,12.705,30,413,2
5730,62,0,0,2,4,1,34697,27,1.189,30,233,2
5731,40,0,1,1,2,3,87440,39,2.066,50,162,1
5732,51,4,0,1,1,1,62077,34,1.111,50,317,3
5733,30,5,2,1,3,3,26821,15,1.008,30,541,2
5734,23,3,2,1,4,2,14751,11,3.099,30,223,2
5735,54,7,0,0,1,1,29395,46,0.818,30,383,2
5736,24,3,2,1,2,2,21770,33,1.029,30,394,2
5737,58,0,0,1,2,1,81880,21,1.228,50,270,3
5738,45,0,0,1,2,1,100827,38,1.859,50,222,1
5739,58,5,0,2,2,1,109785,20,1.111,50,491,4
5740,87,4,0,0,2,0,108364,20,0.935,120,532,4
5741,36,4,1,1,3,3,24682,22,1.813,30,301,2
5742,25,3,2,1,4,2,30006,37,2.582,30,289,2
5743,79,8,0,0,2,0,27085,24,1.678,30,434,2
5744,41,8,1,1,2,3,108217,29,1.169,50,371,4
5745,39,5,1,0,3,3,23193,39,1.261,30,37,2
5746,46,8,0,2,1,1,107996,42,1.248,120,124,4
5747,31,5,2,1,3,3,23244,5,2.066,30,118,2
5748,40,3,1,1,2,3,125522,20,1.468,120,287,4
5749,42,0,0,1,1,3,25608,46,0.732,30,110,2
5750,47,0,0,0,3,1,34300,27,1.697,30,102,2
5751,52,2,0,0,4,1,92747,32,0.681,30,88,1
5752,24,6,2,1,3,2,18958,42,11.325,30,393,2
5753,90,2,0,0,4,0,115555,20,11.305,30,368,4
5754,35,3,1,1,3,3,24428,4,1.422,30,145,2
5755,96,8,0,0,2,0,98225,22,0.857,50,309,1
5756,52,0,0,1,2,1,103702,16,1.561,50,331,1
5757,36,0,1,1,2,3,23884,33,1.33,30,488,2
5758,75,2,0,0,2,1,85161,17,0.603,120,201,1
5759,75,0,0,2,2,1,34640,10,1.365,30,356,2
5760,50,2,0,0,4,1,103265,13,0.603,80,223,1
5761,54,0,0,2,3,1,68488,45,1.287,80,559,3
5762,20,3,2,1,8,2,22851,17,0.995,30,359,2
5763,50,5,0,1,1,1,99520,20,0.935,50,288,1
5764,68,5,0,1,1,1,117196,21,1.58,50,484,4
5765,83,8,0,1,1,0,123761,10,0.798,50,33,4
5766,65,1,0,2,4,1,76599,48,1.091,80,267,3
5767,43,0,0,2,4,3,28857,18,2.02,30,282,2
5768,43,7,0,2,5,3,36731,20,1.054,30,577,0
5769,75,2,0,0,2,1,21463,47,1.248,30,382,2
5770,68,8,0,2,3,1,48188,32,1.639,30,242,0
5771,55,2,0,0,4,1,99701,45,1.013,80,492,1
5772,52,2,0,0,4,1,108713,39,0.818,80,246,4
5773,22,6,2,1,2,2,13406,48,2.099,30,506,2
5774,63,8,0,2,2,1,28218,19,1.658,30,237,2
5775,56,0,0,1,2,1,92154,20,1.717,50,383,1
5776,45,5,0,1,1,1,129933,9,1.031,50,170,4
5777,50,2,0,0,4,1,115955,5,1.287,80,309,4
5778,44,5,0,2,5,1,104924,43,1.031,30,272,1
5779,30,0,2,0,5,3,26257,46,1.928,30,156,2
5780,47,7,0,1,1,1,68078,3,1.267,30,319,3
5781,80,0,0,2,2,0,97236,25,0.72,50,301,1
5782,47,4,0,2,2,1,24339,12,1.404,30,463,2
5783,90,8,0,1,1,0,86231,10,0.915,50,89,1
5784,61,0,0,0,2,1,73328,16,0.564,50,299,3
5785,45,5,0,2,2,1,117509,42,0.87,120,181,4
5786,28,7,2,1,2,3,22327,41,2.168,30,403,2
5787,68,4,0,1,1,1,27696,33,11.305,30,451,2
5788,41,4,1,1,2,3,52130,21,1.652,30,450,0
5789,56,7,0,2,2,1,129445,23,1.737,50,193,4
5790,76,8,0,1,1,1,91780,12,0.915,120,320,1
5791,98,7,0,2,4,0,47935,40,1.228,30,385,0
5792,32,3,1,1,6,3,22288,38,0.824,30,429,2
5793,31,7,2,1,3,3,30299,2,0.801,30,49,2
5794,44,0,0,2,3,1,33887,12,0.778,30,173,2
5795,42,0,0,1,2,3,67543,45,1.997,50,189,3
5796,20,3,2,1,4,2,23179,23,3.03,30,513,2
5797,89,8,0,0,2,0,71110,43,1.463,50,527,3
5798,50,2,0,2,4,1,25062,7,0.915,30,350,2
5799,46,2,0,0,5,1,58138,8,11.305,30,59,0
5800,40,6,1,1,1,3,35318,44,1.675,30,143,2
5801,33,7,1,1,2,3,29208,21,0.916,30,466,2
5802,36,3,1,1,3,3,31609,21,2.02,30,262,2
5803,41,0,1,2,2,3,129370,33,0.755,120,65,4
5804,39,0,1,1,3,3,23951,0,1.744,30,473,2
5805,34,5,1,1,2,3,29991,8,1.077,30,496,2
5806,58,4,0,2,4,1,86213,13,0.603,30,386,1
5807,40,5,1,1,1,3,86967,15,1.905,50,418,1
5808,41,7,1,1,2,3,71491,5,0.893,50,474,3
5809,88,8,0,1,1,0,66295,10,0.622,50,267,3
5810,33,5,1,2,2,3,20353,12,1.698,30,382,2
5811,43,4,0,2,3,3,87597,16,1.238,30,141,1
5812,20,6,2,1,1,2,22200,18,2.513,30,63,2
5813,35,5,1,1,3,3,25736,3,1.376,30,46,2
5814,54,6,0,1,5,1,118203,12,0.896,30,308,4
5815,74,2,0,0,4,1,104993,17,1.756,80,308,1
5816,52,7,0,1,1,1,74847,39,0.896,30,345,3
5817,39,4,1,1,6,3,19681,17,0.824,30,38,2
5818,29,6,2,1,5,3,21618,11,2.34,30,39,2
5819,47,0,0,1,1,1,118885,7,1.443,50,296,4
5820,33,3,1,1,1,3,20776,29,1.514,30,308,2
5821,32,5,1,1,2,3,30922,32,0.893,30,78,2
5822,22,6,2,0,2,2,20579,45,2.72,30,595,2
5823,74,4,0,0,3,1,126432,3,0.935,200,132,4
5824,45,5,0,1,2,1,38171,41,0.686,50,566,0
5825,44,0,0,1,2,1,79622,16,0.939,50,108,3
5826,44,5,0,1,2,1,34475,28,1.974,30,212,2
5827,20,3,2,1,4,2,18537,16,2.237,30,178,2
5828,32,3,1,1,5,3,23726,39,1.514,30,367,2
5829,56,4,0,2,5,1,42971,19,1.463,30,77,0
5830,35,4,1,1,1,3,23084,34,1.008,30,111,2
5831,53,0,0,1,1,1,32678,25,0.935,30,330,2
5832,24,0,2,1,3,2,20930,22,2.72,30,147,2
5833,39,7,1,2,2,3,30426,4,1.054,30,174,2
5834,56,0,0,1,1,1,124906,5,0.837,50,158,4
5835,51,4,0,1,1,1,60671,13,0.935,30,288,3
5836,30,3,2,1,5,3,21156,41,1.606,30,199,2
5837,62,0,0,2,4,1,40456,4,1.697,30,138,0
5838,55,0,0,2,4,1,24861,0,0.759,30,270,2
5839,65,3,0,1,3,1,30958,41,1.091,30,149,2
5840,67,0,0,1,1,1,21784,24,11.305,30,331,2
5841,35,5,1,1,1,3,27121,45,1.238,30,69,2
5842,29,3,2,1,5,3,23166,24,1.857,30,96,2
5843,25,3,2,1,4,2,28820,23,1.443,30,362,2
5844,55,2,0,0,6,1,57357,17,1.17,30,108,0
5845,24,6,2,1,4,2,19384,28,1.823,30,49,2
5846,32,6,1,1,3,3,28665,7,1.56,30,368,2
5847,51,0,0,1,3,1,82210,18,1.306,80,237,3
5848,47,0,0,1,4,1,66328,34,0.642,80,526,3
5849,36,0,1,1,1,3,24100,3,1.031,30,282,2
5850,94,8,0,1,1,0,109347,33,1.15,50,182,4
5851,63,7,0,1,1,1,41189,28,0.935,50,397,0
5852,47,0,0,0,2,1,91986,4,0.935,50,192,1
5853,20,3,2,1,4,2,20008,33,2.651,30,34,2
5854,96,0,0,1,1,0,92194,40,1.287,120,408,1
5855,44,0,0,2,2,1,107259,30,0.709,50,344,4
5856,28,7,2,1,2,3,21908,4,1.236,30,197,2
5857,20,3,2,1,3,2,20293,10,2.72,30,168,2
5858,53,0,0,0,3,1,21642,19,1.658,30,278,2
5859,62,7,0,2,2,1,54366,29,1.209,50,197,0
5860,35,7,1,1,3,3,23677,10,1.56,30,176,2
5861,42,0,0,1,7,3,27861,41,1.031,30,323,2
5862,34,5,1,1,2,3,23215,5,1.744,30,397,2
5863,40,2,1,2,5,3,81673,27,1.974,30,268,3
5864,41,3,1,1,2,3,106408,10,1.767,50,363,1
5865,44,5,0,1,2,1,34742,17,0.778,30,566,2
5866,20,3,2,1,4,2,15669,27,1.167,30,93,2
5867,29,3,2,1,6,3,28523,23,2.099,30,134,2
5868,25,3,2,1,2,2,23493,42,13.395,30,356,2
5869,30,3,2,1,2,3,25362,21,0.778,30,428,2
5870,22,3,2,1,3,2,21501,49,2.478,30,275,2
