ID       ,Genero ,Casado ,Edad                ,Graduado ,Profesion        ,Experiencia laboral ,Gastoscore ,Family_Size ,anno_nacimiento      ,Generacion            ,Ingresos anuales brutos ,Provincia              ,Digital_encuesta ,Gasto_medio_mensual_cuota ,Abandono ,Dias_cliente          ,Campanna_anno
CLI5275  ,M      ,Si     ,0.42307692307692313 ,Si       ,Ejecutivo        ,+20annos            ,Bajo       ,      0.125 ,0.5769230769230802   ,Generacion X          ,0.5594862665310274      ,Pontevedra             ,"1,346"          ,      0.11764705882352944 ,     0.0 ,0.3508771929824562    ,
CLI5276  ,F      ,Si     ,0.3076923076923077  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.6923076923076934   ,Generacion X          ,0.5008223126483553      ,Vizcaya                ,"1,698"          ,      0.11764705882352944 ,     0.0 ,0.41403508771929826   ,
CLI5277  ,M      ,No     ,0.28205128205128205 ,Si       ,Servicios        ,+20annos            ,Bajo       ,      0.125 ,0.717948717948719    ,Millennials           ,0.17700067819599863     ,Leon                   ,"0,686"          ,      0.0                 ,     0.0 ,0.26666666666666666   ,
CLI5278  ,M      ,No     ,0.6282051282051282  ,Si       ,Medico           ,+20annos            ,Bajo       ,      0.0   ,0.37179487179487225  ,Generacion X          ,0.547363513055273       ,Lugo                   ,"1,189"          ,      0.11764705882352944 ,     0.0 ,0.6245614035087719    ,3
CLI5279  ,M      ,Si     ,0.5641025641025641  ,No       ,Artista          ,+20annos            ,Alto       ,      0.25  ,0.4358974358974379   ,Generacion X          ,0.5843082400813835      ,La Coruna              ,"1,189"          ,      0.0                 ,     1.0 ,0.27894736842105267   ,
CLI5280  ,F      ,Si     ,0.46153846153846156 ,Si       ,Ingeniero        ,+20annos            ,Alto       ,      0.25  ,0.5384615384615401   ,Generacion X          ,0.1422685656154629      ,Murcia                 ,"1,326"          ,      0.0                 ,     0.0 ,0.8894736842105263    ,1
CLI5281  ,F      ,Si     ,0.28205128205128205 ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.717948717948719    ,Millennials           ,0.312402509325195       ,Barcelona              ,"1,767"          ,      0.11764705882352944 ,     1.0 ,0.5456140350877192    ,"0,5"
CLI5282  ,F      ,No     ,0.11538461538461542 ,No       ,Otros            ,<10annos            ,Bajo       ,      0.875 ,0.8846153846153868   ,Millennials           ,0.1463716514072567      ,Valencia               ,"2,547"          ,      0.0                 ,     0.0 ,0.7421052631578947    ,3
CLI5283  ,M      ,Si     ,0.5897435897435898  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.25  ,0.41025641025641235  ,Generacion X          ,0.3302814513394371      ,Soria                  ,"0,857"          ,      0.0                 ,     1.0 ,0.6473684210526316    ,3
CLI5284  ,M      ,Si     ,0.46153846153846156 ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.25  ,0.5384615384615401   ,Generacion X          ,0.48792811122414376     ,Sevilla                ,"0,974"          ,      0.29411764705882354 ,     0.0 ,0.37894736842105264   ,
CLI5285  ,F      ,Si     ,0.5384615384615384  ,No       ,Artista          ,+20annos            ,Medio      ,      0.25  ,0.46153846153846345  ,Generacion X          ,0.11152085452695829     ,Toledo                 ,"0,896"          ,      0.0                 ,     0.0 ,0.4543859649122807    ,
CLI5286  ,F      ,No     ,0.10256410256410259 ,Si       ,Medico           ,<10annos            ,Bajo       ,      0.0   ,0.8974358974358978   ,Millennials           ,0.15487453374025095     ,Lugo                   ,"2,064"          ,      0.0                 ,     0.0 ,0.4842105263157895    ,"0,5"
CLI5287  ,M      ,No     ,0.34615384615384615 ,No       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.6538461538461569   ,Generacion X          ,0.8716259749067481      ,Huesca                 ,"0,564"          ,      0.5294117647058822  ,     0.0 ,0.7912280701754386    ,3
CLI5288  ,M      ,Si     ,0.7692307692307692  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.125 ,0.2307692307692335   ,Generacion Silenciosa ,0.699796541200407       ,Cadiz                  ,"1,111"          ,      0.11764705882352944 ,     0.0 ,0.6596491228070175    ,3
CLI5289  ,M      ,No     ,0.05128205128205132 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,0.9487179487179489   ,Generacion Z          ,0.08383350288233299     ,Guipuzcoa              ,"2,72"           ,      0.0                 ,     1.0 ,0.6105263157894737    ,3
CLI5290  ,M      ,Si     ,0.6794871794871795  ,Si       ,Servicios        ,+20annos            ,Alto       ,      0.125 ,0.32051282051282115  ,Generacion X          ,0.2505934214988132      ,Vizcaya                ,"1,326"          ,      0.11764705882352944 ,     1.0 ,0.17719298245614035   ,
CLI5291  ,F      ,Si     ,0.4871794871794872  ,No       ,Ingeniero        ,+20annos            ,Medio      ,      0.125 ,0.5128205128205146   ,Generacion X          ,0.5420651068158697      ,Huelva                 ,"1,248"          ,      0.5294117647058822  ,     1.0 ,0.3859649122807018    ,
CLI5292  ,M      ,No     ,0.03846153846153849 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.375 ,0.9615384615384635   ,Generacion Z          ,0.017768735164462535    ,Tarragona              ,"14,775"         ,      0.0                 ,     1.0 ,0.22807017543859648   ,
CLI5293  ,F      ,Si     ,0.3846153846153846  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.375 ,0.6153846153846168   ,Generacion X          ,0.09227704306544593     ,Ciudad Real            ,"1,17"           ,      0.0                 ,     0.0 ,0.2894736842105263    ,
CLI5294  ,M      ,Si     ,0.5512820512820513  ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.0   ,0.4487179487179489   ,Generacion X          ,0.6717361817565277      ,Almeria                ,"1,737"          ,      0.11764705882352944 ,     1.0 ,0.5964912280701754    ,3
CLI5295  ,F      ,No     ,0.2435897435897436  ,Si       ,Medico           ,10-20annos          ,Bajo       ,      0.375 ,0.756410256410259    ,Millennials           ,0.06590369616819261     ,Palencia               ,"0,916"          ,      0.0                 ,     1.0 ,0.20701754385964916   ,
CLI5296  ,M      ,Si     ,0.3076923076923077  ,Si       ,Ejecutivo        ,+20annos            ,Alto       ,      0.375 ,0.6923076923076934   ,Generacion X          ,0.3129874533740251      ,Pontevedra             ,"1,905"          ,      0.0                 ,     1.0 ,0.41403508771929826   ,
CLI5297  ,M      ,Si     ,0.2435897435897436  ,Si       ,Artista          ,10-20annos          ,Alto       ,      0.125 ,0.756410256410259    ,Millennials           ,0.12351644625296712     ,Cuenca                 ,"1,813"          ,      0.0                 ,     1.0 ,0.587719298245614     ,
CLI5298  ,M      ,Si     ,0.3076923076923077  ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.0   ,0.6923076923076934   ,Generacion X          ,0.8477873855544253      ,Valladolid             ,"1,215"          ,      0.11764705882352944 ,     0.0 ,0.9298245614035088    ,4
CLI5299  ,M      ,Si     ,0.4487179487179487  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.5512820512820511   ,Generacion X          ,0.8651407256697186      ,Cadiz                  ,"0,876"          ,      0.11764705882352944 ,     0.0 ,0.17192982456140352   ,
CLI5300  ,F      ,Si     ,0.34615384615384615 ,No       ,Otros            ,+20annos            ,Medio      ,      0.5   ,0.6538461538461569   ,Generacion X          ,0.9932773821634453      ,Cadiz                  ,"1,228"          ,      1.0                 ,     0.0 ,0.7824561403508772    ,3
CLI5301  ,F      ,Si     ,0.4358974358974359  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.375 ,0.5641025641025657   ,Generacion X          ,0.13473211258053577     ,Pontevedra             ,"0,779"          ,      0.0                 ,     0.0 ,0.875438596491228     ,4
CLI5302  ,F      ,Si     ,0.2692307692307693  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.125 ,0.7307692307692335   ,Millennials           ,0.7509155645981689      ,Teruel                 ,"1,606"          ,      0.11764705882352944 ,     0.0 ,0.4105263157894737    ,
CLI5303  ,M      ,Si     ,0.3076923076923077  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.125 ,0.6923076923076934   ,Generacion X          ,0.6906239403187522      ,Gerona                 ,"2,043"          ,      0.11764705882352944 ,     0.0 ,0.4228070175438597    ,
CLI5304  ,M      ,No     ,0.3205128205128205  ,Si       ,Medico           ,+20annos            ,Bajo       ,      0.0   ,0.6794871794871824   ,Generacion X          ,0.593997965412004       ,Malaga                 ,"1,744"          ,      0.11764705882352944 ,     0.0 ,0.731578947368421     ,1
CLI5305  ,F      ,Si     ,0.2948717948717948  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.375 ,0.705128205128208    ,Millennials           ,0.9861224143777552      ,Caceres                ,"2,043"          ,      1.0                 ,     0.0 ,0.27017543859649124   ,
CLI5306  ,F      ,No     ,0.10256410256410259 ,No       ,Medico           ,<10annos            ,Bajo       ,      0.375 ,0.8974358974358978   ,Millennials           ,0.11957443201085113     ,Zamora                 ,"2,789"          ,      0.0                 ,     1.0 ,0.4087719298245614    ,
CLI5307  ,F      ,No     ,0.1923076923076923  ,No       ,Otros            ,10-20annos          ,Bajo       ,      0.125 ,0.8076923076923102   ,Millennials           ,0.13047643268904713     ,Barcelona              ,"0,847"          ,      0.0                 ,     0.0 ,0.17894736842105263   ,
CLI5308  ,F      ,No     ,0.2948717948717948  ,Si       ,Construccion     ,+20annos            ,Bajo       ,      0.625 ,0.705128205128208    ,Millennials           ,0.6406663275686675      ,Guipuzcoa              ,"0,87"           ,      0.0                 ,     1.0 ,0.23508771929824562   ,
CLI5309  ,F      ,Si     ,0.28205128205128205 ,Si       ,Funcionario      ,+20annos            ,Medio      ,      0.25  ,0.717948717948719    ,Millennials           ,0.6042556798914887      ,Alava                  ,"1,33"           ,      0.0                 ,     0.0 ,0.46315789473684216   ,
CLI5310  ,F      ,No     ,0.10256410256410259 ,Si       ,Medico           ,<10annos            ,Bajo       ,      0.375 ,0.8974358974358978   ,Millennials           ,0.1638691081722618      ,Caceres                ,"2,789"          ,      0.0                 ,     0.0 ,0.5596491228070175    ,"0,5"
CLI5311  ,F      ,Si     ,0.6025641025641025  ,No       ,Ingeniero        ,+20annos            ,Bajo       ,      0.0   ,0.3974358974358978   ,Generacion X          ,0.650161071549678       ,La Rioja               ,"0,955"          ,      0.5294117647058822  ,     0.0 ,0.4578947368421053    ,
CLI5312  ,F      ,No     ,0.17948717948717952 ,Si       ,Construccion     ,10-20annos          ,Bajo       ,      0.0   ,0.8205128205128212   ,Millennials           ,0.15801119023397764     ,Las Palmas             ,"1,514"          ,      0.0                 ,     0.0 ,0.519298245614035     ,"0,5"
CLI5313  ,M      ,Si     ,0.7564102564102564  ,Si       ,Artista          ,+20annos            ,Bajo       ,      0.0   ,0.2435897435897445   ,Generacion Silenciosa ,0.4730501865038997      ,La Coruna              ,"0,622"          ,      0.11764705882352944 ,     0.0 ,0.10526315789473684   ,
CLI5314  ,F      ,Si     ,0.5897435897435898  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.41025641025641235  ,Generacion X          ,0.15213631739572736     ,Almeria                ,"1,697"          ,      0.0                 ,     0.0 ,0.07017543859649122   ,
CLI5315  ,F      ,No     ,0.11538461538461542 ,No       ,Construccion     ,<10annos            ,Bajo       ,      0.0   ,0.8846153846153868   ,Millennials           ,0.13292641573414718     ,Avila                  ,"13,395"         ,      0.0                 ,     0.0 ,0.8035087719298245    ,3
CLI5316  ,M      ,Si     ,0.46153846153846156 ,Si       ,Medico           ,+20annos            ,Alto       ,      0.5   ,0.5384615384615401   ,Generacion X          ,0.77441505595117        ,Santa Cruz de Tenerife ,"1,072"          ,      0.0                 ,     0.0 ,0.5350877192982456    ,"0,5"
CLI5317  ,M      ,Si     ,0.5384615384615384  ,No       ,Servicios        ,+20annos            ,Bajo       ,      0.125 ,0.46153846153846345  ,Generacion X          ,0.9434045439131911      ,Cadiz                  ,"1,209"          ,      0.5294117647058822  ,     1.0 ,0.1298245614035088    ,
CLI5318  ,M      ,Si     ,0.2435897435897436  ,No       ,Otros            ,10-20annos          ,Alto       ,      0.125 ,0.756410256410259    ,Millennials           ,0.16771787046456427     ,Jaen                   ,"2,066"          ,      0.0                 ,     0.0 ,0.09649122807017543   ,
CLI5319  ,M      ,Si     ,0.5256410256410257  ,Si       ,Otros            ,+20annos            ,Bajo       ,      0.0   ,0.47435897435897445  ,Generacion X          ,0.1010342488979315      ,Lleida                 ,"1,17"           ,      0.0                 ,     0.0 ,0.7789473684210526    ,3
CLI5320  ,F      ,Si     ,0.2948717948717948  ,Si       ,Artista          ,+20annos            ,Alto       ,      0.125 ,0.705128205128208    ,Millennials           ,0.5998813157002374      ,Cuenca                 ,"1,859"          ,      0.11764705882352944 ,     0.0 ,0.44912280701754387   ,
CLI5321  ,F      ,Si     ,0.33333333333333337 ,Si       ,Ingeniero        ,+20annos            ,Bajo       ,      0.0   ,0.6666666666666679   ,Generacion X          ,0.9863089182773823      ,Burgos                 ,"1,385"          ,      0.11764705882352944 ,     1.0 ,0.5421052631578946    ,"0,5"
CLI5322  ,F      ,Si     ,0.5897435897435898  ,Si       ,Artista          ,+20annos            ,Medio      ,      0.625 ,0.41025641025641235  ,Generacion X          ,0.2508562224482876      ,Barcelona              ,"1,717"          ,      0.0                 ,     0.0 ,0.6263157894736842    ,3
CLI5323  ,M      ,No     ,0.2564102564102564  ,Si       ,Artista          ,10-20annos          ,Bajo       ,      0.0   ,0.7435897435897445   ,Millennials           ,0.6014581213970838      ,Las Palmas             ,"1,836"          ,      0.11764705882352944 ,     0.0 ,0.5280701754385965    ,"0,5"
CLI5324  ,M      ,Si     ,0.10256410256410259 ,Si       ,Medico           ,<10annos            ,Medio      ,      0.125 ,0.8974358974358978   ,Millennials           ,0.09519328585961342     ,Cordoba                ,"1,65"           ,      0.0                 ,     0.0 ,0.28771929824561404   ,
CLI5325  ,M      ,No     ,0.10256410256410259 ,No       ,Funcionario      ,<10annos            ,Bajo       ,      0.25  ,0.8974358974358978   ,Millennials           ,0.05211088504577824     ,Burgos                 ,"2,754"          ,      0.0                 ,     0.0 ,0.5526315789473684    ,"0,5"
CLI5326  ,M      ,No     ,0.15384615384615385 ,No       ,Medico           ,10-20annos          ,Bajo       ,      0.5   ,0.8461538461538467   ,Millennials           ,0.10202611054594779     ,Jaen                   ,"0,824"          ,      0.0                 ,     0.0 ,0.4701754385964912    ,
